<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<CLOSE>__abs_energy,<CLOSE>__median,<CLOSE>__mean,<CLOSE>__root_mean_square,<CLOSE>__maximum,<CLOSE>__absolute_maximum,<CLOSE>__minimum,<CLOSE>__benford_correlation,<CLOSE>__quantile__q_0.1,<CLOSE>__quantile__q_0.2,<CLOSE>__quantile__q_0.3,"<CLOSE>__fft_coefficient__attr_""abs""__coeff_0",<VOL>__quantile__q_0.6,<OPEN>__quantile__q_0.1,"<OPEN>__fft_coefficient__attr_""real""__coeff_0","<LOW>__fft_coefficient__attr_""real""__coeff_0","<LOW>__fft_coefficient__attr_""abs""__coeff_0"
2012-06-20,0.6319894249834768,0.6273149662980173,0.624055666003976,0.6247353096876656,0.17424253218021238,0.1954572709712424,0.6252317880794703,0.6252317880794703,0.6252315906466057,0.6247353096876654,0.6247353096876654,0.6257290562036055,0.08300658569305383,0.62562953930976,0.6255300540655148,0.6254306004557741,0.31261589403973516,0.1742425321802123,0.6325538319055339,0.316151429988428,0.31228651964848275,0.31228651964848275
2012-06-21,0.6241242564441507,0.619396636345789,0.6070907886017229,0.6106405505558499,0.3122956827619179,0.18673727077686517,0.6111258278145697,0.6111258278145697,0.6111256348360214,0.6106405505558498,0.6106405505558498,0.6116118769883352,0.08300658569305383,0.6115146053119866,0.6114173645711865,0.6113201547511794,0.30556291390728485,0.3122956827619179,0.6246816392683492,0.31221689535460406,0.3037970485823246,0.3037970485823246
2012-06-22,0.6100462656972903,0.606701132124861,0.5870112657389,0.5921784012705136,0.3100809432668912,0.17561631161462712,0.5926490066225166,0.5926490066225166,0.5926488194784953,0.5921784012705135,0.5921784012705135,0.5931203605514316,0.13093362903859718,0.5930260297937762,0.5929317290363617,0.592837458264879,0.2963245033112583,0.3100809432668912,0.610591075976582,0.30517440899322207,0.29374896368761394,0.29374896368761394
2012-06-23,0.5915399867812294,0.5884431647143511,0.585950960901259,0.5943620963472738,0.1326136617290166,0.17691389204157515,0.5948344370860927,0.5948344370860927,0.5948342492519662,0.5943620963472737,0.5943620963472737,0.5953075291622482,0.13093362903859718,0.5952128505539946,0.5951182020566098,0.5950235836557317,0.29741721854304637,0.1326136617290166,0.5920682697714419,0.2959166804430485,0.293218371745979,0.293218371745979
2012-06-25,0.5937871777924653,0.5905372685033703,0.5921802518223989,0.5931709899417683,0.03392556638915142,0.17620552882068272,0.5936423841059604,0.5936423841059604,0.5936421966482549,0.5931709899417682,0.5931709899417682,0.5941145281018029,0.13093362903859718,0.5940200392302393,0.5939255804092018,0.5938311516243576,0.2968211920529802,0.0339255663891514,0.5943174676677803,0.2970408331955695,0.296335599403084,0.296335599403084
2012-06-26,0.5925974884335758,0.5981938354819711,0.5914512922465209,0.6016410799364744,0.1517183623909055,0.18127365421075303,0.6021192052980133,0.6021192052980133,0.6021190151635355,0.6016410799364743,0.6016410799364743,0.6025980911983033,0.08300658569305383,0.602502253088056,0.6024064454574367,0.6023106682919075,0.30105960264900666,0.1517183623909055,0.5931267158403072,0.29644569350305844,0.2959708174432101,0.2959708174432101
2012-06-27,0.6009253139458033,0.5962306131797659,0.5901921802518224,0.5911858125992591,0.15033157768923042,0.17502808120677302,0.591655629139073,0.591655629139073,0.591655442308736,0.591185812599259,0.591185812599259,0.5921261930010606,0.13093362903859718,0.5920320203573134,0.5919378776635218,0.5918437649054006,0.2958278145695365,0.1503315776892304,0.6014619786326203,0.3006116713506366,0.2953407395125186,0.2953407395125186
2012-06-28,0.590482485128883,0.59531444277207,0.5889330682571239,0.5921784012705136,0.16604847097488115,0.17561631161462712,0.5926490066225166,0.5926490066225166,0.5926488194784953,0.5921784012705135,0.5921784012705135,0.5931203605514316,0.13093362903859718,0.5930260297937762,0.5929317290363617,0.592837458264879,0.2963245033112583,0.1660484709748811,0.5910098237025767,0.2953876673830385,0.2947106615818272,0.2947106615818272
2012-06-29,0.5914738929279577,0.5885740462011648,0.5786613651424783,0.5929724722075174,0.22896511983181278,0.17608760643561547,0.5934437086092716,0.5934437086092716,0.593443521214303,0.5929724722075173,0.5929724722075173,0.5939156945917287,0.13093362903859718,0.5938212373429467,0.5937268101346338,0.5936324129524618,0.2967218543046358,0.2289651198318127,0.5920021168921378,0.29588361712679784,0.28957055214723915,0.28957055214723915
2012-06-30,0.5924653007270324,0.610496695242458,0.5922465208747514,0.6112361037586025,0.20674806902894993,0.18710169535264187,0.6117218543046358,0.6117218543046358,0.611721661137877,0.6112361037586024,0.6112361037586024,0.6122083775185577,0.08300658569305383,0.6121110109738642,0.6120136753948903,0.6119163707668663,0.3058609271523179,0.2067480690289499,0.5929944100816988,0.2963795668705571,0.29636876139943613,0.29636876139943613
2012-07-02,0.611037673496365,0.6056540802303516,0.6062955599734923,0.6087877183695078,0.03081005007305949,0.1856057772587522,0.6092715231788081,0.6092715231788081,0.6092713307858038,0.6087877183695077,0.6087877183695077,0.6097560975609757,0.08300658569305383,0.6096591210305892,0.609562175341885,0.6094652604801528,0.30463576158940403,0.0308100500730594,0.6115833691661431,0.3056703587369814,0.3033991046260984,0.3033991046260984
2012-07-03,0.6081295439524126,0.6145540213336824,0.605036447978794,0.6180518793012177,0.14875007321779962,0.19129762928442348,0.618543046357616,0.618543046357616,0.6185428510368921,0.6180518793012176,0.6180518793012176,0.6190349946977731,0.08300658569305383,0.6189365424375763,0.6188381214883919,0.6187397318352855,0.309271523178808,0.1487500732177996,0.608672642476764,0.3042155728219541,0.30276902669540706,0.30276902669540706
2012-07-04,0.617382683410443,0.6222105883122833,0.618754141815772,0.6242721016410802,0.12481220623831484,0.19516753605488718,0.62476821192053,0.62476821192053,0.6247680146340514,0.62427210164108,0.62427210164108,0.6252651113467658,0.08300658569305383,0.6251656682394107,0.6250662567581895,0.6249668768880176,0.312384105960265,0.1248122062383148,0.6179340455793341,0.3088444370970409,0.3096335599403084,0.3096335599403084
2012-07-05,0.6236615994712493,0.6185459066815,0.6216699801192842,0.6234780307040764,0.04437869354116107,0.19467134760460486,0.623973509933775,0.623973509933775,0.6239733128982438,0.6234780307040763,0.6234780307040763,0.6244697773064688,0.08300658569305383,0.6243704606902403,0.6242711756599174,0.6241719222004347,0.3119867549668875,0.044378693541161,0.6242185691132208,0.31198545214084983,0.31109268777980426,0.31109268777980426
2012-07-06,0.6227362855254464,0.6214252993914011,0.6055666003976143,0.608192165166755,0.20629055672440189,0.18524281314431348,0.6086754966887418,0.6086754966887418,0.608675304483948,0.6081921651667549,0.6081921651667549,0.609159597030753,0.08300658569305383,0.6090627153687113,0.6089658645181809,0.6088690444644657,0.3043377483443709,0.2062905567244018,0.6232924288029639,0.3115225657133412,0.3030343226662245,0.3030343226662245
2012-07-07,0.607666886979511,0.6123290360578497,0.5977468522200133,0.6009131815775544,0.19844160860693044,0.18083528994218784,0.6013907284768213,0.6013907284768213,0.6013905385723786,0.6009131815775542,0.6009131815775542,0.6018690349946978,0.08300658569305383,0.6017733128346499,0.601677621117354,0.6015819598282899,0.30069536423841065,0.1984416086069304,0.6082095723216354,0.30398412960819976,0.29912120709666723,0.29912120709666723
2012-07-09,0.5999339061467286,0.5949217983116288,0.597481776010603,0.5995897300158817,0.028653884817715386,0.18003962358797518,0.6000662251655632,0.6000662251655632,0.6000660356793661,0.5995897300158816,0.5995897300158816,0.6005434782608697,0.13093362903859718,0.6004479669193662,0.6003524859535675,0.6002570353489853,0.3000331125827816,0.0286538848177153,0.6004696854430592,0.3001157216068773,0.29898855911125843,0.29898855911125843
2012-07-10,0.5990085922009254,0.6008769059616517,0.6003313452617627,0.605412916887242,0.11641076056275597,0.18355367776970483,0.6058940397350994,0.6058940397350994,0.6058938484086215,0.6054129168872419,0.6054129168872419,0.6063759278897136,0.08300658569305383,0.6062794889466151,0.6061830806742288,0.6060867030579258,0.3029470198675497,0.1164107605627559,0.5995435451328021,0.2996528351793685,0.3004145249544022,0.3004145249544022
2012-07-11,0.6047587574355586,0.606701132124861,0.5897945659377071,0.5982662784542088,0.2067528182916269,0.17924571154167604,0.5987417218543047,0.5987417218543047,0.5987415327863534,0.5982662784542087,0.5982662784542087,0.5992179215270415,0.13093362903859718,0.5991226210040822,0.5990273507897806,0.5989321108696806,0.29937086092715237,0.2067528182916269,0.6052988456322563,0.3025293436931725,0.2951417675344055,0.2951417675344055
2012-07-12,0.5976867151354925,0.5931548982396442,0.5895957587806493,0.5903917416622553,0.17198821549621088,0.17455820737519467,0.590860927152318,0.590860927152318,0.5908607405729284,0.5903917416622552,0.5903917416622552,0.5913308589607635,0.13093362903859718,0.591236812808143,0.5911427965652497,0.5910488102178176,0.295430463576159,0.1719882154962108,0.5982204875467206,0.2989915688543562,0.29504228154534895,0.29504228154534895
2012-07-13,0.5898215465961665,0.5913879981676593,0.5831676607024521,0.5976707252514559,0.19853659386046985,0.1788890234637982,0.5981456953642384,0.5981456953642384,0.5981455064844977,0.5976707252514558,0.5976707252514558,0.5986214209968187,0.13093362903859718,0.5985262153422044,0.5984310399660766,0.5983358948539934,0.2990728476821192,0.1985365938604698,0.5903482949095359,0.2950570342205323,0.29182556789918757,0.29182556789918757
2012-07-14,0.597025776602776,0.6031018912374846,0.5983432736911862,0.6042879830598202,0.1337582340341662,0.18287217958162433,0.60476821192053,0.60476821192053,0.604768020949561,0.6042879830598201,0.6042879830598201,0.6052492046659599,0.08300658569305383,0.6051529449186239,0.6050567157850102,0.6049605172505169,0.302384105960265,0.1337582340341662,0.5975589587536799,0.2986609356918499,0.2994196650638368,0.2994196650638368
2012-07-16,0.6056179775280899,0.6005497022446176,0.6023856858846919,0.6017072525145581,0.025793245598620815,0.18131353182251406,0.6021854304635763,0.6021854304635763,0.6021852403081862,0.601707252514558,0.601707252514558,0.6026643690349948,0.08300658569305383,0.6025685203838204,0.6024727022156261,0.6023769145158727,0.30109271523178815,0.0257932455986208,0.6061588330632092,0.30295916680443047,0.3014425468413198,0.3014425468413198
2012-07-17,0.601123595505618,0.604607028335842,0.5982770046388337,0.6098464796188461,0.13430914850469466,0.1862519239494889,0.6103311258278147,0.6103311258278147,0.6103309331002138,0.609846479618846,0.609846479618846,0.6108165429480382,0.08300658569305383,0.6107193977628161,0.6106222834729143,0.6105252000635965,0.30516556291390734,0.1343091485046946,0.6016604372705323,0.30071086129938834,0.29938650306748466,0.29938650306748466
2012-07-18,0.6092531394580305,0.603756298671553,0.5941683233929755,0.6005161461090527,0.20202888501560134,0.1805964058335932,0.600993377483444,0.600993377483444,0.600993187704475,0.6005161461090526,0.6005161461090526,0.6014713679745495,0.08300658569305383,0.6013757090600649,0.6012800805682181,0.6011844824844986,0.300496688741722,0.2020288850156013,0.6097972414249332,0.30477764919821465,0.2973304592936495,0.2973304592936495
2012-07-19,0.6000000000000001,0.5950526797984426,0.5916500994035785,0.5987294865007942,0.17500083112096848,0.1795233812053555,0.5992052980132451,0.5992052980132451,0.5992051087989078,0.598729486500794,0.598729486500794,0.5996818663838812,0.13093362903859718,0.5995864920744315,0.5994911480971059,0.5993958344374372,0.29960264900662253,0.1750008311209684,0.6005358383223631,0.30014878492312785,0.2960703034322666,0.2960703034322666
2012-07-20,0.5982154659616656,0.5998298540671423,0.5974155069582505,0.6019057702488091,0.16113298410421784,0.18143319097241578,0.602384105960265,0.602384105960265,0.6023839157421381,0.601905770248809,0.601905770248809,0.6028632025450691,0.08300658569305383,0.602767322271113,0.6026714724901941,0.6025756531877685,0.3011920529801325,0.1611329841042178,0.5987497105811532,0.2992560753843611,0.2989553971149063,0.2989553971149063
2012-07-21,0.6013218770654329,0.5966886983836137,0.5952286282306163,0.6007146638433036,0.12304231434736425,0.18071582815192658,0.6011920529801327,0.6011920529801327,0.6011918631384269,0.6007146638433035,0.6007146638433035,0.6016702014846238,0.08300658569305383,0.6015745109473575,0.6014788508427862,0.6013832211563944,0.30059602649006634,0.1230423143473642,0.6018588959084445,0.3008100512481402,0.29786105123528434,0.29786105123528434
2012-07-23,0.5993390614672836,0.5938747464171195,0.5922465208747514,0.593435680254103,0.044985016076254165,0.17636282006821602,0.5939072847682122,0.5939072847682122,0.5939070972268575,0.5934356802541029,0.5934356802541029,0.5943796394485686,0.13093362903859718,0.5942851084132961,0.5941906074419593,0.5940961365202186,0.2969536423841061,0.0449850160762541,0.5998743095293223,0.2998181517606216,0.29636876139943613,0.29636876139943613
2012-07-24,0.5927957699933906,0.5921078463451346,0.588204108681246,0.5958178930651139,0.1672674483953033,0.1777815990502598,0.5962913907284769,0.5962913907284769,0.59629120243428,0.5958178930651138,0.5958178930651138,0.5967656415694592,0.13093362903859718,0.5966707310608069,0.5965758507367752,0.5964810005829668,0.29814569536423846,0.1672674483953033,0.5933251744782192,0.2965448834518102,0.29434587962195324,0.29434587962195324
2012-07-25,0.5952412425644416,0.5988482429160396,0.5920477137176938,0.6045526733721547,0.21155432285804296,0.18303241806645235,0.6050331125827815,0.6050331125827815,0.6050329215281633,0.6045526733721546,0.6045526733721546,0.6055143160127253,0.08300658569305383,0.6054180141016806,0.6053217428177674,0.6052255021463777,0.30251655629139074,0.2115543228580429,0.5957728310124699,0.2977682261530832,0.2962692754103797,0.2962692754103797
2012-07-26,0.6038334434897554,0.6119363915974085,0.6045725646123261,0.6136183165696139,0.22217842346642352,0.1885629461292741,0.6141059602649009,0.6141059602649009,0.6141057663452999,0.6136183165696137,0.6136183165696137,0.6145943796394487,0.08300658569305383,0.6144966336213754,0.6143989186897065,0.614301234829615,0.30705298013245047,0.2221784234664235,0.6043727053219992,0.3020664572656637,0.3025368927209418,0.3025368927209418
2012-07-27,0.6128883013879709,0.6197238400628233,0.6139165009940357,0.6241397564849127,0.2174782365037828,0.1950847941221422,0.624635761589404,0.624635761589404,0.62463556434475,0.6241397564849126,0.6241397564849126,0.6251325556733828,0.08300658569305383,0.6250331336478822,0.6249337432418106,0.624834384440087,0.312317880794702,0.2174782365037828,0.613435649786657,0.30659613159199867,0.30721273420659917,0.30721273420659917
2012-07-28,0.6234633179114344,0.6241083698710819,0.6223326706428098,0.6272498676548439,0.15596262013655715,0.19703386749319365,0.627748344370861,0.627748344370861,0.6277481461433296,0.6272498676548438,0.6272498676548438,0.6282476139978791,0.08300658569305383,0.6281476965487993,0.6280478108767095,0.627947956966453,0.3138741721854305,0.1559626201365571,0.6240201104753087,0.311886262192098,0.31142430774332613,0.31142430774332613
2012-07-30,0.6267680105750166,0.6222760290556901,0.6239231278992712,0.6236103758602436,0.007552910743940337,0.19475400182195404,0.6241059602649007,0.6241059602649007,0.624105763187545,0.6236103758602435,0.6236103758602435,0.6246023329798516,0.08300658569305383,0.6245029952817686,0.624403689176296,0.6243044146483651,0.31205298013245036,0.0075529107439403,0.6273277544405121,0.3135394280046289,0.3122201956557785,0.3122201956557785
2012-07-31,0.6230667547918045,0.6212944179045874,0.6220675944333995,0.6269190047644257,0.015319538308344297,0.19682605875640344,0.6274172185430464,0.6274172185430464,0.6274170204200765,0.6269190047644256,0.6269190047644256,0.6279162248144221,0.08300658569305383,0.6278163600699783,0.6277165270857628,0.6276167258466269,0.3137086092715232,0.0153195383083442,0.6236231931994842,0.3116878822945942,0.31129165975791734,0.31129165975791734
2012-08-01,0.626305353602115,0.6233885216936066,0.6200132538104706,0.6240074113287457,0.030784720672115656,0.19500206973247664,0.6245033112582784,0.6245033112582784,0.624503114055449,0.6240074113287456,0.6240074113287456,0.6250000000000002,0.08300658569305383,0.624900599056354,0.6248012297254323,0.6247018919921568,0.3122516556291392,0.0307847206721156,0.6268646842853836,0.31330798479087457,0.3102636378709998,0.3102636378709998
2012-08-02,0.6232650363516195,0.6178260585040247,0.6100728959575878,0.6161990471148757,0.21147675156765247,0.19015238199226786,0.6166887417218544,0.6166887417218544,0.6166885469866743,0.6161990471148756,0.6161990471148756,0.6171792152704136,0.08300658569305383,0.6170810581561789,0.6169829322590905,0.6168848375642589,0.3083443708609272,0.2114767515676524,0.6238216518373965,0.3117870722433461,0.30528933841817274,0.30528933841817274
2012-08-03,0.6156642432253803,0.617695177017211,0.6043074884029158,0.6099126521969298,0.2163162502354843,0.18629234539670317,0.6103973509933777,0.6103973509933777,0.6103971582448645,0.6099126521969297,0.6099126521969297,0.6108828207847297,0.08300658569305383,0.6107856650585805,0.6106885402311037,0.6105914462875618,0.30519867549668883,0.2163162502354843,0.6162140707174283,0.30798479087452485,0.302404244735533,0.302404244735533
2012-08-04,0.609319233311302,0.6118709508540019,0.6057654075546719,0.6167946003176286,0.15362914907460617,0.19052012221000142,0.6172847682119207,0.6172847682119207,0.61728457328853,0.6167946003176284,0.6167946003176284,0.6177757158006364,0.08300658569305383,0.6176774638180567,0.6175792430827945,0.6174810535799461,0.30864238410596034,0.1536291490746061,0.6098633943042371,0.3048107125144652,0.303133808655281,0.303133808655281
2012-08-06,0.61645736946464,0.6140959361298346,0.6168986083499006,0.6196400211752251,0.026065536658767062,0.192282006540902,0.6201324503311259,0.6201324503311259,0.6201322545085072,0.619640021175225,0.619640021175225,0.620625662778367,0.08300658569305383,0.6205269575359169,0.6204282836849359,0.6203296412104511,0.3100662251655629,0.026065536658767,0.6170079052690771,0.30838155066953227,0.3087050240424473,0.3087050240424473
2012-08-07,0.6191672174487775,0.6184804659380931,0.6033134526176276,0.6236765484383273,0.10477348391662195,0.19479533550928335,0.6241721854304637,0.6241721854304637,0.6241719883321957,0.6236765484383272,0.6236765484383272,0.624668610816543,0.08300658569305383,0.6245692625775329,0.6244699459344853,0.6243706608723304,0.31208609271523186,0.1047734839166219,0.6197201733205441,0.30973714663580765,0.30190681479025033,0.30190681479025033
2012-08-08,0.6230667547918045,0.6193311956023821,0.6192842942345924,0.6201032292218107,0.11488308106833081,0.19256959243006322,0.6205960264900664,0.6205960264900664,0.6205958305210617,0.6201032292218106,0.6201032292218106,0.6210896076352069,0.08300658569305383,0.6209908286062664,0.6208920809922613,0.6207933647782079,0.3102980132450332,0.1148830810683308,0.6236231931994842,0.3116878822945942,0.3098988559111258,0.3098988559111258
2012-08-09,0.6194976867151356,0.6186767881683137,0.617296222664016,0.6231471678136582,0.1310448219580577,0.1944647888122031,0.6236423841059604,0.6236423841059604,0.6236421871749906,0.6231471678136581,0.6231471678136581,0.6241383881230118,0.08300658569305383,0.6240391242114193,0.6239398918689707,0.6238406910806086,0.3118211920529802,0.1310448219580577,0.6200509377170643,0.3099024632170607,0.3089039960205604,0.3089039960205604
2012-08-10,0.6226040978189029,0.6191348733721616,0.6177601060304836,0.6210958178930652,0.10698189106141272,0.19318657155885136,0.62158940397351,0.62158940397351,0.621589207690821,0.6210958178930651,0.6210958178930651,0.622083775185578,0.08300658569305383,0.6219848380427292,0.6218859323651013,0.6217870581376862,0.310794701986755,0.1069818910614127,0.6231601230443556,0.31145643908083986,0.3091361299950256,0.3091361299950256
2012-08-11,0.6203569068076669,0.6248282180485571,0.618754141815772,0.6274483853890949,0.12632563794470908,0.19715860536450522,0.6279470198675497,0.6279470198675497,0.6279468215772815,0.6274483853890948,0.6274483853890948,0.6284464475079533,0.08300658569305383,0.6283464984360919,0.6282465811512775,0.6281466956383487,0.3139735099337749,0.126325637944709,0.620910925148017,0.3103322863283187,0.3096335599403084,0.3096335599403084
2012-08-13,0.6272306675479182,0.6235194031804203,0.6277004638833663,0.6287718369507678,0.026271338041435735,0.19799119990029923,0.6292715231788081,0.6292715231788081,0.6292713244702942,0.6287718369507677,0.6287718369507677,0.6297720042417816,0.08300658569305383,0.6296718443513758,0.6295717163150643,0.6294716201176535,0.31463576158940404,0.0262713380414357,0.6277908245956407,0.3137708712183833,0.31411042944785267,0.31411042944785267
2012-08-14,0.6282220753469929,0.6238466068974544,0.6198144466534128,0.623014822657491,0.12801795854526918,0.1943821959956309,0.6235099337748347,0.6235099337748347,0.6235097368856894,0.6230148226574909,0.6230148226574909,0.624005832449629,0.08300658569305383,0.623906589619891,0.6238073783525921,0.6237081986326781,0.31175496688741733,0.1280179585452691,0.6287831177852019,0.3142668209621426,0.31016415188194324,0.31016415188194324
2012-08-15,0.6224719101123597,0.6171062103265494,0.6081510934393637,0.6111037586024355,0.18861063486560378,0.18702068141319203,0.6115894039735102,0.6115894039735102,0.611589210848576,0.6111037586024354,0.6111037586024354,0.6120758218451753,0.08300658569305383,0.611978476382336,0.6118811618785118,0.6117838783189361,0.3057947019867551,0.1886106348656037,0.6230278172857475,0.31139031244833865,0.30432764052395944,0.30432764052395944
2012-08-16,0.6105089226701919,0.611347424906747,0.609741550695825,0.6170592906299632,0.12732773236954964,0.19068367633678626,0.6175496688741724,0.6175496688741724,0.6175494738671327,0.6170592906299631,0.6170592906299631,0.6180408271474022,0.08300658569305383,0.6179425330011136,0.617844270115552,0.6177460384758071,0.3087748344370862,0.1273277323695496,0.6110541461317106,0.30540585220697647,0.30512352843641183,0.30512352843641183
2012-08-17,0.6165234633179115,0.61978928080623,0.6155732273028496,0.6261911064055057,0.1519352453864871,0.19636926548320588,0.6266887417218544,0.6266887417218544,0.6266885438289196,0.6261911064055056,0.6261911064055056,0.6271871686108166,0.08300658569305383,0.6270874198165722,0.62698770274568,0.6268880173830093,0.3133443708609272,0.1519352453864871,0.617074058148381,0.30841461398578285,0.3080417841154037,0.3080417841154037
2012-08-18,0.6255122273628553,0.6204436882402986,0.6222001325381046,0.623742721016411,0.09117634487245856,0.1948366735823825,0.6242384105960267,0.6242384105960267,0.6242382134768464,0.6237427210164109,0.6237427210164109,0.6247348886532346,0.08300658569305383,0.6246355298732972,0.6245362026926748,0.6244369070962957,0.31211920529801335,0.0911763448724585,0.6260708497337347,0.3129112249958671,0.3113579837506217,0.3113579837506217
2012-08-20,0.6237937871777925,0.6199201622930437,0.6247846255798541,0.6249338274219165,0.016152242364372932,0.19558150886479864,0.6254304635761591,0.6254304635761591,0.6254302660805576,0.6249338274219164,0.6249338274219164,0.6259278897136799,0.08300658569305383,0.6258283411970526,0.6257288243400827,0.6256293391276698,0.31271523178807953,0.0161522423643729,0.6243508748718289,0.312051578773351,0.31265130160835675,0.31265130160835675
2012-08-21,0.6243225380039656,0.6242392513578956,0.6212060967528164,0.629830598200106,0.11897694549587844,0.1986585386306322,0.6303311258278147,0.6303311258278147,0.6303309267847043,0.6298305982001059,0.6298305982001059,0.6308324496288442,0.08300658569305383,0.6307321210836029,0.6306318244460936,0.6305315597010972,0.31516556291390735,0.1189769454958784,0.6248800979062614,0.3123160853033559,0.310860553805339,0.310860553805339
2012-08-22,0.6291473892927959,0.6365421111183824,0.6304174950298211,0.6429989412387507,0.1887784421468567,0.20705238666925269,0.6435099337748345,0.6435099337748345,0.6435097305701797,0.6429989412387506,0.6429989412387506,0.6440217391304347,0.08300658569305383,0.6439193129406775,0.6438169193257711,0.6437145582701786,0.3217549668874172,0.1887784421468567,0.6297092580954587,0.3147297073896513,0.31547007129829213,0.31547007129829213
2012-08-23,0.6423661599471249,0.6508736339244814,0.6374420145791915,0.6551085230280573,0.21472524723869954,0.21492464826477198,0.6556291390728478,0.6556291390728478,0.6556289320412453,0.6551085230280572,0.6551085230280572,0.656150583244963,0.08300658569305383,0.6560462280655253,0.6559419060744197,0.6558376172558166,0.3278145695364239,0.2147252472386995,0.642939833956273,0.32134237063977517,0.3189852429116232,0.3189852429116232
2012-08-24,0.6545274289491079,0.6561088933970292,0.6528164347249834,0.659078877713076,0.2040077444643386,0.21753768990207753,0.6596026490066228,0.6596026490066228,0.6596024407202833,0.6590788777130759,0.6590788777130759,0.6601272534464477,0.08300658569305383,0.6600222658113771,0.6599173115657799,0.6598123906937308,0.3298013245033114,0.2040077444643386,0.6551119637482223,0.3274260208298893,0.3266788260653291,0.3266788260653291
2012-08-25,0.6583608724388632,0.655323604476147,0.6566600397614313,0.6607331921651669,0.10837975737600071,0.2186311171313501,0.6612582781456955,0.6612582781456955,0.661258069336549,0.6607331921651668,0.6607331921651668,0.6617841993637328,0.08300658569305383,0.6616789482054818,0.6615737305205132,0.6614685462928614,0.33062913907284774,0.1083797573760007,0.6589488307478584,0.32934369317242523,0.3286022218537555,0.3286022218537555
2012-08-27,0.660475875743556,0.6572868267783523,0.6618952948972829,0.661262572789836,0.032125595834580016,0.2189815927663289,0.6617880794701988,0.6617880794701988,0.661787870493754,0.6612625727898359,0.6612625727898359,0.6623144220572641,0.08300658569305383,0.6622090865715953,0.6621037845860278,0.6619985160845833,0.3308940397350994,0.03212559583458,0.6610657228855888,0.33040171929244516,0.3312220195655778,0.3312220195655778
2012-08-28,0.660475875743556,0.6551272822459264,0.6525513585155731,0.6553070407623083,0.12006294356134545,0.21505492536332077,0.6558278145695365,0.6558278145695365,0.6558276074751972,0.6553070407623082,0.6553070407623082,0.6563494167550372,0.08300658569305383,0.6562450299528179,0.6561406763489877,0.6560363559277123,0.32791390728476827,0.1200629435613454,0.6610657228855888,0.33040171929244516,0.3265461780799203,0.3265461780799203
2012-08-29,0.6547918043621945,0.6544074340684511,0.6550033134526176,0.657556908417152,0.14234806712924486,0.2165341577960672,0.6580794701986755,0.6580794701986755,0.6580792623933185,0.6575569084171519,0.6575569084171519,0.658602863202545,0.08300658569305383,0.6584981180088003,0.6583934061274249,0.6582887275425301,0.32903973509933776,0.1423480671292448,0.6553765752654387,0.32755827409489185,0.32777317194495104,0.32777317194495104
2012-08-30,0.6568407138136154,0.6517243635887704,0.6494367130550034,0.6525277924827952,0.13669802763121025,0.21323463792909148,0.6530463576158941,0.6530463576158941,0.6530461513998707,0.6525277924827951,0.6525277924827951,0.6535657476139979,0.08300658569305383,0.6534618035307216,0.6533578925050355,0.6532540145211724,0.32652317880794707,0.1366980276312102,0.6574273145238648,0.328583236898661,0.32498756425136793,0.32498756425136793
2012-08-31,0.6518836748182419,0.6490412931090899,0.6480450629555996,0.6530571731074644,0.13533023998024307,0.2135807628804445,0.6535761589403974,0.6535761589403974,0.6535759525570757,0.6530571731074643,0.6530571731074643,0.6540959703075292,0.08300658569305383,0.6539919418968351,0.6538879465705502,0.6537839843128942,0.3267880794701987,0.135330239980243,0.6524658485760594,0.32610348817986445,0.32429116232797206,0.32429116232797206
2012-09-01,0.652412425644415,0.6678882272102613,0.6445990722332671,0.6734383271572262,0.25295364561318523,0.22712000260830506,0.6739735099337749,0.6739735099337749,0.67397329710947,0.6734383271572261,0.6734383271572261,0.6745095440084836,0.08300658569305383,0.674402268992207,0.6742950280928656,0.6741878212941863,0.33698675496688746,0.2529536456131852,0.6529950716104919,0.3263679947098694,0.3225667385176587,0.3225667385176587
2012-09-03,0.6732319894249836,0.6677573457234476,0.6717031146454606,0.6727766013763898,0.03449547791038775,0.2266738821058769,0.6733112582781459,0.6733112582781459,0.6733110456629637,0.6727766013763897,0.6727766013763897,0.6738467656415695,0.08300658569305383,0.6737395960345652,0.6736324605109723,0.673525359054534,0.33665562913907293,0.0344954779103877,0.6738332285912747,0.33678293932881476,0.3361299950257005,0.3361299950257005
2012-09-04,0.6719762062128223,0.6705712976899418,0.6714380384360503,0.6748941238750663,0.06964002171996131,0.22810301150461096,0.675430463576159,0.675430463576159,0.6754302502917839,0.6748941238750662,0.6748941238750662,0.6759676564156947,0.08300658569305383,0.6758601494990193,0.6757526767730309,0.6756452382214215,0.3377152317880795,0.0696400217199613,0.6725763238844972,0.33615473632005294,0.33599734704029177,0.33599734704029177
2012-09-05,0.6740912095175149,0.6718801125580787,0.6727634194831014,0.673107464266808,0.18068569854530084,0.22689688753496867,0.6736423841059604,0.6736423841059604,0.6736421713862168,0.6731074642668079,0.6731074642668079,0.6741781548250266,0.08300658569305383,0.6740709325133861,0.6739637443019189,0.6738565901743602,0.3368211920529802,0.1806856985453008,0.6746932160222274,0.33721276244007276,0.33666058696733536,0.33666058696733536
