<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20151222,000000,1071.7,1081.4,1066.3,1077.1,100915
20151223,000000,1077,1080.3,1069,1071.3,71804
20151224,000000,1071.2,1073.9,1067.6,1071.6,55997
20151225,000000,1071.4,1076.6,1070.7,1075.8,25160
20151228,000000,1075.2,1076.5,1070,1071.2,19606
20151229,000000,1071.3,1074.4,1065.7,1068.7,70255
20151230,000000,1068.7,1072.6,1065.2,1066.5,68920
20151231,000000,1066.5,1069,1058.5,1061.6,65500
20160101,000000,1061.6,1062.6,1056.5,1060.5,32401
20160104,000000,1061.5,1073.4,1061,1072.1,42821
20160105,000000,1072,1083,1069.7,1076.9,133890
20160106,000000,1076.9,1085.7,1074.4,1084.8,107948
20160107,000000,1084.9,1102.5,1079.5,1095.6,185441
20160108,000000,1095.7,1113.1,1095.5,1097.8,173276
20160109,000000,1097.6,1105.5,1091.8,1104.1,115609
20160111,000000,1103.6,1108.3,1098.7,1103.6,45445
20160112,000000,1103.7,1105.5,1089.5,1091.5,133767
20160113,000000,1091.6,1093.1,1079.4,1081.9,131231
20160114,000000,1081.9,1095.6,1080.2,1090.6,121446
20160115,000000,1090.6,1093.1,1071.1,1080.5,143781
20160116,000000,1080.6,1097.5,1080,1088.6,117326
20160118,000000,1089.3,1093.3,1087.3,1090.4,26190
20160119,000000,1090.3,1094.5,1085.2,1087,49546
20160120,000000,1087,1097,1082.1,1094.7,100203
20160121,000000,1094.8,1109.9,1094,1097.5,159479
20160122,000000,1097.6,1103,1092.5,1097.9,128057
20160123,000000,1098,1103.5,1094.4,1098.2,66361
20160125,000000,1097.8,1106.1,1097.6,1104.3,27338
20160126,000000,1104.4,1118,1103.5,1114.1,112779
20160127,000000,1113.9,1123.2,1109.7,1117.1,110659
20160128,000000,1117.2,1128,1114.9,1118.2,72377
20160129,000000,1118.2,1122.2,1108.8,1113.3,12742
20160130,000000,1112.7,1118.6,1111.1,1118,2620
20160201,000000,1118,1124.3,1115.3,1123,30344
20160202,000000,1122.9,1131,1119.1,1125.2,105654
20160203,000000,1125.2,1131.5,1122.6,1130.4,106209
20160204,000000,1130.4,1148,1125.6,1147.6,183239
20160205,000000,1147.7,1159.4,1145.3,1159.4,151050
20160206,000000,1159.5,1175,1145.5,1174.1,169804
20160208,000000,1174,1178,1164.5,1176.4,42110
20160209,000000,1176.4,1201.4,1172.1,1189.3,231116
20160210,000000,1189.4,1199.3,1181.8,1182.6,161882
20160211,000000,1182.6,1230.4,1181.6,1224.8,201493
20160212,000000,1224.9,1263.9,1224.2,1242.6,311275
20160213,000000,1242.5,1243.8,1232.9,1238.5,109447
20160215,000000,1236.3,1236.3,1207.7,1210.2,78374
20160216,000000,1210.2,1214.8,1191.5,1212,126281
20160217,000000,1212,1217.6,1196.2,1203,152627
20160218,000000,1202.9,1214.4,1201.8,1203.4,133226
20160219,000000,1203.3,1240.6,1201.3,1222.9,183035
20160220,000000,1222.8,1235.3,1222.6,1226.6,113266
20160222,000000,1226.9,1226.9,1203.1,1205.2,60495
20160223,000000,1205.1,1223.4,1202.5,1218.8,149453
20160224,000000,1218.9,1239.4,1215.1,1237.1,167831
20160225,000000,1236.8,1254.3,1221.8,1236,179759
20160226,000000,1235.9,1244.4,1226.2,1233.4,171486
20160227,000000,1233.5,1238.9,1212,1222.8,161560
20160229,000000,1223.1,1236.1,1216.3,1234.9,60192
20160301,000000,1234.8,1249.3,1226.8,1240.4,165194
20160302,000000,1240.4,1248.8,1225.1,1231.1,179071
20160303,000000,1231.1,1245.4,1228,1242.8,153069
20160304,000000,1242.9,1275.9,1240.6,1274.4,232226
20160305,000000,1274.4,1280.7,1250.1,1260.1,250268
20160307,000000,1260.5,1269.9,1257.4,1269.2,57465
20160308,000000,1269.2,1277.3,1260.2,1274.8,162064
20160309,000000,1274.9,1279,1252.3,1257.6,175396
20160310,000000,1257.6,1259.9,1243.6,1248.8,171524
20160311,000000,1248.7,1287.8,1237.5,1265.8,306842
20160312,000000,1265.6,1270.8,1249,1251.1,115688
20160314,000000,1250.9,1257.8,1248.7,1256.8,34005
20160314,000000,1257,1261.9,1226,1235.9,188151
20160316,000000,1235.9,1238.7,1228,1232.2,126064
20160317,000000,1232.2,1269.1,1227,1267.6,205025
20160318,000000,1267.5,1271.9,1253.2,1256,175651
20160319,000000,1255.9,1259.3,1248.4,1256,90305
20160321,000000,1255.2,1256.7,1241.2,1243.9,39711
20160322,000000,1243.8,1260.9,1242.3,1252.7,116778
20160323,000000,1252.7,1257.5,1231.5,1235,137907
20160324,000000,1234.9,1235.4,1211.2,1216.6,184293
20160325,000000,1216.6,1224.2,1215.9,1216.7,73227
20160328,000000,1216,1218.8,1206,1215.6,28905
20160329,000000,1215.5,1223.2,1214.7,1218,66913
20160330,000000,1218,1245,1216.1,1239.7,78007
20160331,000000,1239.8,1240,1223.4,1235,12685
20160401,000000,1235.1,1239.6,1231.1,1234.9,26847
20160402,000000,1235,1235.8,1210.3,1223.6,153734
20160404,000000,1223,1224,1216,1218,25850
20160405,000000,1218.1,1236.5,1215.7,1234.3,111200
20160406,000000,1234.4,1238.8,1225.8,1228.1,123799
20160407,000000,1228.1,1237.6,1217.2,1237.1,149907
20160408,000000,1237.2,1245,1233,1236.2,162606
20160409,000000,1236.4,1244.6,1231,1240.1,85687
20160411,000000,1241.8,1256.1,1241.6,1249.4,52402
20160412,000000,1249.4,1264.7,1248.1,1262.7,131509
20160413,000000,1262.7,1264.4,1246.5,1247.1,142773
20160414,000000,1247.1,1252.2,1230.7,1242.9,170875
20160415,000000,1242.9,1245.3,1225.4,1231.9,165899
20160416,000000,1231.9,1237.6,1227.8,1235.8,78635
20160418,000000,1236.3,1241.3,1231.7,1236.9,51036
20160419,000000,1236.7,1248,1229,1243.6,145995
20160420,000000,1243.7,1259.8,1242.1,1250,189822
20160421,000000,1250,1262.1,1244,1259.8,158034
20160422,000000,1259.9,1272.4,1245.4,1247.3,242648
20160423,000000,1247.3,1249.9,1228.5,1233.7,147628
20160425,000000,1234.5,1238.9,1231.3,1235,34773
20160426,000000,1235.1,1243.8,1232.1,1236.1,108923
20160427,000000,1236,1249.4,1232.7,1248.3,131036
20160428,000000,1248.4,1261.9,1239.1,1260.3,203305
20160429,000000,1260.4,1283,1254.9,1277.8,203540
20160430,000000,1277.8,1299,1275.9,1294.9,161418
20160502,000000,1293.2,1298.6,1292.5,1296.8,34516
20160503,000000,1296.9,1306,1289.6,1299.2,190546
20160504,000000,1299.4,1301.5,1280.6,1283.7,170898
20160505,000000,1283.6,1291.8,1273.6,1279.3,187820
20160506,000000,1279.3,1288.4,1270.6,1283.5,157074
20160507,000000,1283.6,1297.7,1278.1,1289.7,185497
20160509,000000,1287.2,1289.5,1279.1,1281.1,47975
20160510,000000,1281,1281.2,1261,1267.3,177355
20160511,000000,1267.2,1276.1,1258.3,1273.5,145529
20160512,000000,1273.6,1280.8,1271.3,1272.2,143994
20160513,000000,1272.2,1282.5,1262.9,1276.8,174642
20160514,000000,1276.7,1277.6,1264,1274.3,112859
20160516,000000,1273,1285.5,1272.2,1282.9,52333
20160517,000000,1283,1290.4,1270.1,1271.8,163351
20160518,000000,1272,1283.9,1270.2,1272.4,168195
20160519,000000,1272.3,1277.3,1253.2,1256.1,217873
20160520,000000,1256.1,1260.2,1244.6,1257.7,180140
20160521,000000,1257.7,1261.2,1249.6,1252.9,92643
20160523,000000,1251.7,1256.8,1248.7,1250.9,35995
20160524,000000,1250.8,1252.8,1242.1,1243.5,124564
20160525,000000,1243.5,1244.3,1222.8,1223.4,197185
20160526,000000,1223.4,1234.6,1217.7,1227.4,147855
20160527,000000,1227.4,1232.2,1211.2,1221.3,93792
20160528,000000,1221.4,1221.6,1206.4,1212.4,17735
20160530,000000,1206,1206.5,1199,1204.2,1116
20160531,000000,1204.8,1213.6,1204.5,1210.8,844
20160601,000000,1210.8,1222.4,1208.1,1218.3,39280
20160602,000000,1218.3,1222.9,1208.2,1217.4,132597
20160603,000000,1217.3,1220,1209.1,1214.5,102458
20160604,000000,1214.5,1247.4,1212.8,1246.5,192563
20160606,000000,1245.5,1251.3,1242.6,1243.6,50279
20160607,000000,1243.6,1250,1242.1,1243.9,132048
20160608,000000,1243.9,1256.1,1236.9,1255,128938
20160609,000000,1254.9,1269,1254.3,1262.8,150291
20160610,000000,1262.8,1274.4,1259.4,1268.6,139052
20160611,000000,1268.5,1280.9,1268.5,1276.3,108927
20160613,000000,1278.3,1287.1,1275.2,1286.6,71100
20160614,000000,1286.6,1290.3,1278.6,1282.9,165541
20160615,000000,1282.9,1293,1281.5,1285.1,173132
20160616,000000,1285,1316.8,1281.3,1310.3,217651
20160617,000000,1310.2,1318.9,1278.8,1287.8,284974
20160618,000000,1287.8,1302.7,1287,1301.6,130795
20160620,000000,1293,1296.8,1283.3,1290.9,69190
20160621,000000,1290.9,1297.4,1280.8,1285,154422
20160622,000000,1284.9,1285.6,1263.8,1270.3,178718
20160623,000000,1270.3,1274.9,1261.5,1272.8,124204
20160624,000000,1272.5,1362.6,1252.8,1315.1,407274
20160625,000000,1315.2,1335.9,1311,1319.1,196502
20160627,000000,1322.3,1340,1322.2,1329.6,87519
20160628,000000,1329.6,1337.6,1314.2,1316.3,196043
20160629,000000,1316.2,1327,1308.2,1323.1,163109
20160630,000000,1323.1,1331,1315.3,1321.5,157575
20160701,000000,1321.4,1340.9,1316.5,1337.4,195008
20160702,000000,1337.3,1347,1334.3,1344.9,121912
20160704,000000,1345,1360.3,1338.5,1352.4,101028
20160705,000000,1352.5,1356.4,1340.2,1347.4,103672
20160706,000000,1347.4,1373.7,1344.4,1371.5,186537
20160707,000000,1371.5,1377.5,1361,1369,185397
20160708,000000,1369,1369.5,1352,1357.5,180577
20160709,000000,1357.5,1371.8,1336.3,1367.4,224908
20160711,000000,1368.9,1376.5,1358.1,1358.9,69655
20160712,000000,1358.8,1361.9,1351.8,1356.4,149584
20160713,000000,1356.5,1357.1,1328.1,1341.6,240955
20160714,000000,1341.7,1348,1325.3,1325.9,190531
20160715,000000,1325.9,1337.2,1320.4,1333.3,186107
20160716,000000,1333.3,1339.5,1322.6,1337.7,118495
20160718,000000,1333.4,1335,1324.1,1328.9,50346
20160719,000000,1328.8,1336,1323.5,1334.4,131418
20160720,000000,1334.4,1338.8,1323.9,1326.8,137601
20160721,000000,1326.8,1327.3,1310.7,1321.4,172431
20160722,000000,1321.5,1334,1314.6,1323.9,196619
20160723,000000,1323.9,1326.5,1319.4,1322.1,93122
20160725,000000,1322.7,1323.4,1313.1,1314.7,44698
20160726,000000,1314.7,1323.5,1311.1,1321.9,139843
20160727,000000,1321.9,1324.4,1315.6,1319.5,91166
20160728,000000,1319.4,1342.5,1318.6,1341.1,102913
20160729,000000,1341.1,1344.3,1325.8,1329.6,10268
20160730,000000,1329.4,1353.3,1329.4,1349.7,1828
20160801,000000,1357.2,1358.8,1353.3,1356,38128
20160802,000000,1355.9,1367.8,1353.2,1366,120799
20160803,000000,1366,1374.2,1363.2,1370.6,130562
20160804,000000,1370.6,1373.4,1355.1,1357.3,132112
20160805,000000,1357.3,1371.4,1356.7,1368.6,128664
20160806,000000,1368.5,1369.1,1340.4,1341.4,164890
20160808,000000,1341.2,1343.9,1335.9,1337,53522
20160809,000000,1337,1343.8,1335.3,1340.1,93335
20160810,000000,1340,1361.5,1336.3,1358.5,140145
20160811,000000,1358.5,1363.6,1345.8,1351,161467
20160812,000000,1351,1359.4,1340.4,1343.3,138306
20160813,000000,1343.3,1362.5,1339.6,1341.7,131301
20160815,000000,1343.6,1347.5,1341.6,1344.3,36300
20160816,000000,1344.3,1357.4,1340.9,1355.3,125699
20160817,000000,1355.3,1364.3,1345.8,1347.9,195298
20160818,000000,1347.8,1361.5,1340.5,1354.6,169367
20160819,000000,1354.6,1358.5,1350.4,1352.5,151220
20160820,000000,1352.5,1354,1342,1345.8,128062
20160822,000000,1345,1345.7,1335.4,1338.1,65405
20160823,000000,1338.2,1348.2,1337.4,1343,122578
20160824,000000,1342.9,1348.8,1339.4,1343.2,111737
20160825,000000,1343.1,1343.2,1326.3,1329.7,180595
20160826,000000,1329.6,1330,1321,1328,121870
20160827,000000,1327.9,1345.9,1321.2,1324,238005
20160829,000000,1323.8,1324.5,1317.2,1322.7,42540
20160830,000000,1322.7,1328.9,1319.7,1324.3,131284
20160831,000000,1324.2,1324.9,1312,1317.8,150322
20160901,000000,1317.8,1317.9,1306.9,1309.5,150938
20160902,000000,1309.5,1319.8,1305.5,1314.2,150450
20160903,000000,1314.1,1334,1307.4,1328.8,187019
20160905,000000,1328.1,1331,1325.5,1329.8,26840
20160906,000000,1329.7,1333.6,1328.6,1332.7,52752
20160907,000000,1332.7,1357.6,1332.3,1353.7,217294
20160908,000000,1353.7,1356,1345.8,1352.6,124931
20160909,000000,1352.6,1353.9,1338.5,1339.6,164688
20160910,000000,1339.5,1341.7,1331.2,1331.8,117734
20160912,000000,1332,1333.8,1328.4,1332.5,42138
20160913,000000,1332.6,1335.9,1323.3,1333.6,171974
20160914,000000,1333.6,1333.8,1316.6,1325.8,168013
20160915,000000,1325.8,1329.8,1321.8,1323.5,106510
20160916,000000,1323.6,1332.5,1312.1,1319.2,173451
20160917,000000,1319.3,1319.6,1309.2,1313.2,110220
20160919,000000,1313.2,1321.8,1312.6,1319.4,41739
20160920,000000,1319.4,1321.1,1315,1319.1,88311
20160921,000000,1319,1326.1,1310.9,1323,128515
20160922,000000,1323,1341.3,1322.1,1336.2,202536
20160923,000000,1336.2,1347.8,1335.7,1338.8,143691
20160924,000000,1338.8,1344.5,1338.6,1341.1,72683
20160926,000000,1340.8,1343.9,1336.5,1338.1,31175
20160927,000000,1338.1,1346.1,1337.3,1338.7,120924
20160928,000000,1338.7,1341.5,1325.6,1327.5,147866
20160929,000000,1327.4,1330.5,1321.1,1324.8,130785
20160930,000000,1324.8,1330.4,1318.6,1329.3,151414
20161001,000000,1329.5,1331.5,1316,1318.8,147444
20161003,000000,1321,1322.6,1316.8,1318.2,26451
20161004,000000,1318.3,1321.4,1308.7,1311.7,138361
20161005,000000,1311.8,1312.9,1268.6,1274.1,305259
20161006,000000,1274.1,1279.4,1264.1,1267.9,168490
20161007,000000,1268,1270.4,1251.8,1257.6,184086
20161008,000000,1257.5,1267.6,1243.2,1258.6,217516
20161010,000000,1258.5,1266.8,1258.5,1265.2,51243
20161011,000000,1265.2,1265.5,1257.4,1259,105801
20161012,000000,1259,1261.5,1252.3,1257.3,114476
20161013,000000,1257.3,1263.5,1251.2,1258.8,129460
20161014,000000,1258.8,1263.9,1255.1,1257.6,111004
20161015,000000,1257.6,1260.7,1246.9,1251.7,126093
20161017,000000,1252.9,1257,1251.1,1253.3,29594
20161018,000000,1253.3,1265,1253.2,1263.2,108731
20161019,000000,1263.3,1265.8,1257.2,1264.8,116802
20161020,000000,1264.9,1274.4,1264.7,1270,139205
20161021,000000,1269.9,1275.9,1261.7,1265,124540
20161022,000000,1265,1268.8,1263.9,1266.7,61204
20161024,000000,1266.9,1267.7,1263.2,1266.5,26102
20161025,000000,1266.5,1272.8,1260.1,1270,139050
20161026,000000,1270,1277.5,1267.6,1274.5,124826
20161027,000000,1274.5,1275.5,1265.1,1269.1,117208
20161028,000000,1269,1273.7,1266.2,1267.7,111748
20161029,000000,1267.7,1285.4,1262,1276,183470
20161031,000000,1278.3,1280.5,1274.5,1275,30783
20161101,000000,1275,1281.7,1271.9,1280.2,105446
20161102,000000,1280.2,1298.5,1280.2,1298,199484
20161103,000000,1298.1,1309.3,1292.5,1294.7,235101
20161104,000000,1294.6,1305.4,1286.2,1302.4,183657
20161105,000000,1302.5,1308.3,1296.1,1305.2,146428
20161107,000000,1294.5,1296.5,1284.1,1288.7,75609
20161108,000000,1288.7,1289.5,1278.6,1284.2,130469
20161109,000000,1284.2,1338.3,1268.1,1304.4,631677
20161110,000000,1304.5,1308.2,1270.2,1280.2,305546
20161111,000000,1280.3,1284.2,1250.4,1255.2,343582
20161112,000000,1255.1,1262.1,1218.7,1227.4,250334
20161114,000000,1227.7,1230.9,1212,1225.5,121992
20161115,000000,1225.6,1231.4,1211,1225,262644
20161116,000000,1225,1233.1,1218.6,1225.8,193016
20161117,000000,1225.8,1231.1,1221,1229.9,155926
20161118,000000,1230,1230.9,1201.3,1207.5,247188
20161119,000000,1207.4,1216,1205.6,1207.3,124569
20161121,000000,1207.3,1216.8,1205.4,1214.7,55503
20161122,000000,1214.7,1220.9,1209,1216.5,150153
20161123,000000,1216.5,1217.9,1205.6,1212,145484
20161124,000000,1211.9,1212.6,1179.3,1186.7,278288
20161125,000000,1186.8,1192.7,1170.3,1189.5,118820
20161126,000000,1189.6,1190.5,1178.2,1183.4,69349
20161128,000000,1184.4,1197.2,1182.5,1189.7,54817
20161129,000000,1189.8,1194.8,1182.4,1186.8,69254
20161130,000000,1186.7,1193.3,1179.4,1186.7,10034
20161201,000000,1185.8,1185.9,1163.8,1168.7,80424
20161202,000000,1168.7,1179.8,1162.2,1173.4,177669
20161203,000000,1173.4,1180.3,1168.4,1179.2,119207
20161205,000000,1182.6,1190.2,1164,1166.8,86442
20161206,000000,1166.7,1177.9,1158.6,1173,165982
20161207,000000,1173.1,1177.1,1167.2,1173.3,119894
20161208,000000,1173.3,1182.3,1172.7,1177.8,137574
20161209,000000,1177.8,1180.7,1166.6,1170.7,133155
20161210,000000,1170.7,1172,1157.6,1161.4,112081
20161212,000000,1161.4,1161.9,1152.5,1156.7,58526
20161213,000000,1156.8,1167.9,1155.8,1160.1,128007
20161214,000000,1160.1,1166,1156.3,1164.3,130652
20161215,000000,1164.3,1168,1131.7,1132.8,248083
20161216,000000,1132.7,1138.1,1124.3,1136.5,213904
20161217,000000,1136.6,1143.2,1129.5,1136.8,116629
20161219,000000,1136.1,1144.1,1135.5,1139.5,34485
20161220,000000,1139.5,1144.4,1133.3,1135.7,119042
20161221,000000,1135.6,1138.7,1127.3,1136.1,126184
20161222,000000,1136.2,1138.8,1129.7,1132.3,97746
20161223,000000,1132.3,1135.5,1128.6,1131.8,98959
20161224,000000,1131.9,1137.3,1130.7,1135.2,45458
20161227,000000,1135.3,1151.7,1132.8,1144.5,50673
20161228,000000,1144.5,1145.1,1136.6,1139.9,81876
20161229,000000,1139.9,1151.3,1137.1,1147.8,112697
20161230,000000,1147.9,1164.3,1145.3,1160.3,147302
20161231,000000,1160.4,1161.4,1150.3,1152,76897
20170103,000000,1151.4,1159.4,1147.1,1147.3,60569
20170104,000000,1147.3,1168.6,1146.5,1166,198786
20170105,000000,1166.1,1179.9,1161.2,1171.9,195084
20170106,000000,1171.9,1185.9,1171,1179.6,210079
20170107,000000,1179.6,1183.8,1171.1,1172.9,133366
20170109,000000,1172.9,1178.7,1172.2,1176.9,49126
20170110,000000,1176.8,1187.7,1176.6,1185.4,171316
20170111,000000,1185.3,1191.5,1180.9,1188.3,173939
20170112,000000,1188.2,1207.2,1177,1205.2,320435
20170113,000000,1205.2,1206.6,1190.9,1196.4,210193
20170114,000000,1196.4,1201.8,1187.5,1197.3,154343
20170116,000000,1199.4,1208.7,1198,1202,68050
20170117,000000,1201.9,1218,1201.4,1217,127863
20170118,000000,1217,1218.9,1209.5,1212,204476
20170119,000000,1211.8,1216.3,1197.1,1202.3,186689
20170120,000000,1202.3,1208.9,1195.4,1199.5,208350
20170121,000000,1199.5,1214.8,1198.8,1210.2,148360
20170123,000000,1209.3,1219.4,1209.3,1212.9,85495
20170124,000000,1212.9,1220.1,1209,1211.8,175740
20170125,000000,1211.7,1217.5,1200.4,1203.6,182515
20170126,000000,1203.6,1207.4,1191.1,1192.4,203845
20170127,000000,1192.3,1193.4,1180.7,1183,160489
20170128,000000,1183,1191,1179.7,1191,97320
20170130,000000,1191.7,1195,1187.1,1190.5,6619
20170131,000000,1190.4,1201.8,1188.8,1197.6,9523
20170201,000000,1197.3,1215,1196.5,1212.9,52499
20170202,000000,1212.9,1226.6,1199.7,1224.4,230161
20170203,000000,1224.4,1227.5,1212.7,1215,185246
20170204,000000,1215,1223.2,1208.3,1221.6,151617
20170206,000000,1221.9,1227,1220.8,1224.2,54635
20170207,000000,1224.2,1237.5,1224.2,1232,190060
20170208,000000,1231.9,1240.5,1229.2,1238.2,183592
20170209,000000,1238.2,1246.6,1237.6,1243.4,188039
20170210,000000,1243.4,1246.2,1222.6,1228.4,244947
20170211,000000,1228.4,1238.9,1225.2,1234.7,151575
20170213,000000,1234.2,1234.4,1229.2,1232.1,48465
20170214,000000,1232.2,1232.5,1220.3,1229.6,163177
20170215,000000,1229.5,1236,1222.7,1227.4,194127
20170216,000000,1227.4,1240.3,1221.2,1238.1,178161
20170217,000000,1238.2,1244.2,1236.2,1242.5,167219
20170218,000000,1242.5,1245.1,1235.3,1236,98099
20170220,000000,1236.4,1239.2,1232.4,1236.8,38420
20170221,000000,1236.8,1240.2,1228.7,1230,85181
20170222,000000,1229.9,1239.2,1226.8,1238.6,134630
20170223,000000,1238.5,1241.9,1232.2,1238.6,171252
20170224,000000,1238.7,1258.2,1237.9,1257.5,252506
20170225,000000,1257.5,1261.2,1252.9,1258,140571
20170227,000000,1258.9,1260,1254.1,1256.9,50910
20170228,000000,1256.9,1264.9,1250.8,1252.5,199211
20170301,000000,1252.6,1259.3,1242.5,1246.3,272640
20170302,000000,1246.3,1251.4,1237.2,1243.8,231340
20170303,000000,1243.8,1244.3,1225.7,1228.1,263047
20170304,000000,1228.1,1236.7,1223,1235,177872
20170306,000000,1233.9,1237.3,1231.2,1232.5,54517
20170307,000000,1232.5,1234.9,1222,1224.9,142503
20170308,000000,1225,1225.3,1211.2,1212.4,178551
20170309,000000,1212.3,1214.5,1202.9,1204.6,196503
20170310,000000,1204.6,1208.9,1194.5,1196.4,197336
20170311,000000,1196.3,1206.2,1194.7,1204.5,169986
20170313,000000,1205,1210.9,1203.6,1208.1,49777
20170313,000000,1208.2,1209.2,1200.1,1203.4,134766
20170315,000000,1203.4,1207.5,1196.9,1203.2,152198
20170316,000000,1203.2,1228.7,1196.8,1224,270131
20170317,000000,1224,1234,1223.1,1226.9,191943
20170318,000000,1226.9,1231.5,1226,1228.9,90078
20170320,000000,1229,1235.5,1228.8,1232.5,42793
20170321,000000,1232.6,1235.2,1226.6,1230.8,130853
20170322,000000,1230.8,1249.1,1230.5,1247.2,233193
20170323,000000,1247.3,1251.5,1244.2,1248.5,174036
20170324,000000,1248.5,1253.3,1240.7,1242.8,206819
20170325,000000,1242.8,1251.9,1242.4,1243.3,116854
20170327,000000,1245.5,1259.1,1245.5,1257.2,60881
20170328,000000,1257.3,1261,1250.9,1253.7,152229
20170329,000000,1253.7,1258.4,1246.9,1252.7,161417
20170330,000000,1252.7,1254.4,1247.7,1250.1,80849
20170331,000000,1250.1,1250.5,1241.1,1244.9,55108
20170401,000000,1244.9,1252.8,1242.2,1251.6,109732
20170403,000000,1251.9,1252.7,1246.4,1247.9,29766
20170404,000000,1247.9,1262.5,1246.4,1260.1,142367
20170405,000000,1260.1,1263.7,1255,1256.8,144391
20170406,000000,1256.8,1260.9,1245.4,1255.7,207077
20170407,000000,1255.6,1271.5,1251.3,1266.7,228599
20170408,000000,1266.7,1273.3,1253.1,1256.1,233046
20170410,000000,1255.6,1257.5,1253.3,1255.2,45745
20170411,000000,1255.3,1261,1248.2,1258.7,172625
20170412,000000,1258.7,1281.8,1257.6,1276.4,294237
20170413,000000,1276.5,1290.1,1273.8,1288.1,241097
20170414,000000,1288.2,1290.7,1283.8,1290.1,158272
20170417,000000,1292.4,1297.4,1288.6,1291.2,61181
20170418,000000,1291.2,1294.7,1283.1,1286.7,175593
20170419,000000,1286.7,1294.4,1280.6,1284.6,264918
20170420,000000,1284.6,1287.8,1275.4,1280.2,242015
20170421,000000,1280.3,1285.2,1278,1283,215485
20170422,000000,1283.1,1290.1,1280.7,1286,179934
20170424,000000,1280,1280,1266,1272,116729
20170425,000000,1272.1,1279.9,1267.9,1271.4,215519
20170426,000000,1271.4,1273.2,1262.3,1266.5,230747
20170427,000000,1266.5,1272.8,1260.7,1265.4,228957
20170428,000000,1265.5,1268.7,1261.8,1268.2,185764
20170429,000000,1268.3,1269.9,1264.9,1269.5,125978
20170501,000000,1269.6,1272.4,1262.7,1263.9,41921
20170502,000000,1263.9,1269.7,1254.6,1256,195235
20170503,000000,1256,1257.9,1252.6,1254.7,148542
20170504,000000,1254.7,1256.1,1233.2,1235.9,265778
20170505,000000,1235.9,1236.7,1225.7,1233.5,282320
20170506,000000,1233.6,1236,1226.2,1228.4,163616
20170508,000000,1223.1,1235,1221,1230.7,56551
20170509,000000,1230.8,1236.9,1223.9,1224.8,167907
20170510,000000,1224.8,1226.7,1214.3,1223.2,217420
20170511,000000,1223.2,1225.8,1216.9,1221.2,159674
20170512,000000,1221.2,1229.7,1220.1,1228.9,183085
20170513,000000,1228.8,1231.6,1226.4,1227.8,126776
20170515,000000,1229.3,1232.7,1226.8,1229.9,47246
20170516,000000,1229.9,1237.4,1229.1,1234.1,178802
20170517,000000,1234.1,1245,1233.2,1243.3,210236
20170518,000000,1243.3,1263.2,1243.2,1257.2,358885
20170519,000000,1257.2,1265,1245.7,1249.7,304349
20170520,000000,1249.8,1256.4,1249.2,1255.7,137777
20170522,000000,1257.5,1257.7,1251.6,1254.9,53579
20170523,000000,1254.8,1263.8,1254.6,1259.9,169173
20170524,000000,1259.8,1263.3,1247.6,1251.2,229683
20170525,000000,1251.3,1259.4,1249.6,1257.5,196075
20170526,000000,1257.5,1264.5,1252.6,1263.2,157190
20170527,000000,1263.2,1269.3,1263.2,1266.7,114736
20170529,000000,1267.4,1268.8,1265,1267,13080
20170530,000000,1267,1270,1262.6,1263.8,13120
20170531,000000,1263.4,1266.9,1258.4,1265.8,47462
20170601,000000,1265.9,1276.8,1265.7,1269,178497
20170602,000000,1269,1271.5,1261.3,1263.4,169812
20170603,000000,1263.4,1282.2,1262.7,1281.5,197895
20170605,000000,1282.6,1284.7,1281.4,1283.8,48406
20170606,000000,1283.8,1292.5,1280.2,1291,151440
20170607,000000,1291.1,1298.8,1290.4,1295.6,222388
20170608,000000,1295.6,1296.9,1285,1287.5,210877
20170609,000000,1287.5,1288.2,1273.5,1275.7,253885
20170610,000000,1275.8,1277.5,1266.7,1268.8,142289
20170612,000000,1269.7,1272.3,1267.6,1272,46366
20170613,000000,1272.1,1272.4,1263.5,1264,166940
20170614,000000,1264,1272.1,1260.5,1270.2,157512
20170615,000000,1270.2,1284.2,1259,1263.4,363179
20170616,000000,1263.3,1263.5,1252.7,1256.1,201373
20170617,000000,1256.1,1258.6,1254.5,1255.2,102366
20170619,000000,1255.8,1257.3,1250.5,1252,47133
20170620,000000,1252,1254.8,1244.1,1248.2,159851
20170621,000000,1248.2,1249.4,1242.4,1247.3,156961
20170622,000000,1247.2,1256,1241.7,1253.1,172997
20170623,000000,1253.1,1258.9,1247.5,1257.9,158281
20170624,000000,1258,1260,1255.2,1257.8,66308
20170626,000000,1258.6,1259,1236.7,1243.1,78517
20170627,000000,1243.1,1253.8,1237.2,1252,200896
20170628,000000,1251.9,1254.9,1246.1,1253.5,191696
20170629,000000,1253.5,1255.7,1244,1247,183778
20170630,000000,1246.9,1248.2,1239.7,1244.4,236338
20170701,000000,1244.4,1245.3,1239,1241.4,121589
20170703,000000,1241.7,1242.6,1234.3,1235.4,62400
20170704,000000,1235.3,1235.9,1218,1224.9,240017
20170705,000000,1224.9,1228.4,1221,1221.8,99636
20170706,000000,1221.7,1229.5,1216.5,1224.2,207113
20170707,000000,1224.2,1226.9,1218.5,1220.8,177553
20170708,000000,1220.8,1228.1,1206.6,1211.9,227374
20170710,000000,1212.5,1213.4,1204,1207,65207
