<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20201001,000000,1894.6,1908.2,1885.8,1897.4,240677
20201002,000000,1897.4,1917.9,1896.5,1899.6,263345
20201003,000000,1899.5,1923.6,1895.2,1904.1,187128
20201005,000000,1910.9,1910.9,1896.5,1897.3,20774
20201006,000000,1897.4,1924.9,1891.2,1917,166370
20201007,000000,1917,1927,1877.1,1886.8,218584
20201008,000000,1887,1902.4,1881.8,1888.3,167994
20201009,000000,1888.2,1917.5,1885.3,1915.7,192795
20201010,000000,1915.7,1936.8,1910.4,1936.3,189172
20201012,000000,1935,1939.4,1927,1933.4,32076
20201013,000000,1933.5,1938,1915.2,1916.3,149779
20201014,000000,1916.2,1930.6,1885,1898.8,257901
20201015,000000,1898.9,1917.5,1895.2,1901.7,174597
20201016,000000,1901.8,1915.2,1892.7,1910.1,193741
20201017,000000,1910.2,1918.7,1901.1,1902.9,125378
20201019,000000,1903.2,1906.7,1900.2,1903.9,16436
20201020,000000,1903.8,1923.4,1896.6,1903.9,157375
20201021,000000,1903.9,1924.5,1899.8,1921.4,160623
20201022,000000,1921.4,1936,1912.6,1916.5,187161
20201023,000000,1916.5,1923.4,1894.2,1908.3,194332
20201024,000000,1908.4,1917.3,1895.2,1903.4,143090
20201026,000000,1906,1906.3,1892.5,1899.4,25241
20201027,000000,1899.3,1913,1895.5,1909.8,151853
20201028,000000,1909.8,1913.8,1898.7,1908.6,144489
20201029,000000,1908.6,1912.6,1869.1,1881.9,281121
20201030,000000,1882,1885.1,1859.2,1876.3,218032
20201031,000000,1876.3,1890.9,1866.7,1878.8,174862
20201102,000000,1877,1886.1,1873.3,1880.1,23679
20201103,000000,1880.2,1899.3,1880.1,1892.4,149953
20201104,000000,1892.5,1917.9,1881.8,1899.3,209720
20201105,000000,1899,1914.1,1886.7,1906.3,210258
20201106,000000,1906.5,1954.3,1905.5,1938,274226
20201107,000000,1937.9,1961.8,1937.3,1951.5,172686
20201109,000000,1956,1965.7,1953.6,1963.6,29639
20201110,000000,1963.6,1966.1,1848,1881.3,294840
20201111,000000,1881.4,1888.9,1865.8,1878,177592
20201112,000000,1878,1882.5,1853.9,1867.6,166144
20201113,000000,1867.6,1883,1860.9,1875.9,163586
20201114,000000,1875.8,1895.8,1874,1888.2,122640
20201116,000000,1886.6,1898,1885.5,1894.3,22382
20201117,000000,1894.3,1895,1861.5,1886.7,187999
20201118,000000,1886.8,1892.7,1873.6,1878,144555
20201119,000000,1878,1884.2,1860.3,1865.2,169496
20201120,000000,1865.2,1867.2,1850,1866.6,186677
20201121,000000,1866.6,1879.2,1859.1,1869.6,125805
20201123,000000,1869.8,1875,1867.3,1871.7,14191
20201124,000000,1871.7,1874.3,1818.8,1821.7,260128
20201125,000000,1821.7,1829.8,1797.1,1801.5,261362
20201126,000000,1801.5,1816.3,1799.5,1808.7,120954
20201127,000000,1808.8,1817,1803.9,1804.6,29948
20201128,000000,1806,1809.8,1770.7,1783.1,11745
20201130,000000,1790.8,1793.3,1767.2,1772.8,42290
20201201,000000,1772.9,1790.6,1767.3,1787.3,212939
20201202,000000,1787.2,1821.1,1786.5,1812.3,189211
20201203,000000,1812.4,1840.8,1810.5,1838.8,181238
20201204,000000,1838.9,1848.3,1826.7,1844.2,168134
20201205,000000,1844.3,1852.7,1832,1842,148456
20201207,000000,1841.1,1843.4,1836.3,1842.6,22557
20201208,000000,1842.7,1876,1824.8,1874.4,196333
20201209,000000,1874.5,1879.8,1859.6,1864.4,145679
20201210,000000,1864.3,1870.4,1828.2,1843.6,210547
20201211,000000,1843.7,1854.2,1831.5,1841.4,153222
20201212,000000,1841.2,1851.8,1826.8,1843.5,132391
20201214,000000,1845,1845.6,1837.6,1839.1,13831
20201215,000000,1839.2,1842.9,1820,1839.4,170626
20201216,000000,1839.4,1862.2,1838.7,1860.3,164304
20201217,000000,1860.3,1872.6,1848.2,1872.1,195795
20201218,000000,1872,1902,1869.8,1889,211895
20201219,000000,1889,1895.7,1881.9,1886.8,125486
20201221,000000,1892.9,1905.9,1887.9,1905.4,33473
20201222,000000,1905.3,1911.9,1859.1,1885.6,157172
20201223,000000,1885.6,1886.7,1863.7,1871.1,166557
20201224,000000,1871.1,1884.5,1860.9,1879.2,143300
20201225,000000,1879.3,1887.4,1873.1,1882.6,67495
20201228,000000,1887,1904.1,1885.6,1899.1,29125
20201229,000000,1899.2,1901.4,1873,1881.2,183560
20201230,000000,1881.2,1891.3,1875.6,1889.4,132592
20201231,000000,1889.3,1904.9,1879.5,1892.7,136493
20210101,000000,1892.7,1904.4,1889.1,1901.6,95891
20210104,000000,1908.2,1929.2,1906.1,1926.9,46020
20210105,000000,1926.9,1949.2,1923.4,1943.9,229017
20210106,000000,1943.8,1959,1940.8,1948.1,200885
20210107,000000,1948.2,1962.5,1902.6,1919.3,313044
20210108,000000,1919.3,1929.6,1907.1,1909.8,175548
20210109,000000,1909.9,1912.3,1827.8,1849.9,357988
20210111,000000,1849.4,1856,1817.1,1833,47422
20210112,000000,1833.3,1855.6,1828.4,1850.9,181487
20210113,000000,1850.6,1864,1835.8,1859.4,189139
20210114,000000,1859.4,1862.4,1826.6,1839.4,163619
20210115,000000,1839.3,1857.3,1835.7,1852.6,141507
20210116,000000,1852.6,1856.6,1822.1,1827.7,174660
20210118,000000,1828.8,1831.5,1800.8,1827.8,33018
20210119,000000,1827.8,1843.3,1827.1,1838.8,88851
20210120,000000,1838.8,1850.4,1831.8,1849.1,140866
20210121,000000,1849.1,1872.8,1831.1,1870.9,234322
20210122,000000,1870.8,1874.6,1857.5,1863.4,150422
20210123,000000,1863.3,1863.5,1836.3,1855.5,167120
20210125,000000,1855.3,1859.6,1852.3,1853.7,18270
20210126,000000,1853.6,1867.4,1846.2,1855.5,155785
20210127,000000,1855.6,1859.3,1841.6,1845.6,114884
20210128,000000,1845.5,1851.5,1828.4,1835.1,107666
20210129,000000,1834.4,1862.9,1831.9,1844.4,23394
20210130,000000,1844.4,1878.9,1843.7,1849.8,249118
20210201,000000,1865,1870,1851.7,1862.7,39372
20210202,000000,1862.8,1876,1854.7,1856,210294
20210203,000000,1856,1859.2,1830.4,1841.4,214381
20210204,000000,1841.4,1843.6,1821.3,1822.9,142330
20210205,000000,1822.8,1827.8,1784.6,1795.3,252115
20210206,000000,1795.4,1816,1793.4,1815.2,150522
20210208,000000,1818.1,1819.6,1808.2,1810.7,20268
20210209,000000,1810.6,1844.8,1807.3,1842.5,166171
20210210,000000,1842.4,1849.5,1832.6,1844.8,148096
20210211,000000,1844.8,1856.6,1834.4,1836.3,167113
20210212,000000,1836.5,1848.6,1819.5,1822.5,139048
20210213,000000,1822.5,1831.5,1810.1,1824.8,153155
20210215,000000,1826,1827.1,1820,1822.4,13790
20210216,000000,1822.3,1827,1815.5,1824.9,68234
20210217,000000,1824.9,1825.9,1785.1,1792.1,286323
20210218,000000,1792.1,1792.9,1767.9,1781.4,255843
20210219,000000,1781.4,1788.8,1759,1766.1,236341
20210220,000000,1766.1,1790.9,1766,1783.1,190507
20210222,000000,1782,1788.3,1778.6,1782.8,28395
20210223,000000,1782.7,1815.2,1782.7,1811.9,209933
20210224,000000,1812,1813.3,1794.5,1808.6,181318
20210225,000000,1808.6,1809.2,1782.2,1796.4,217679
20210226,000000,1796.4,1799.8,1763.3,1765.8,310525
20210227,000000,1765.8,1768.5,1714.9,1733,306195
20210301,000000,1732.8,1749.6,1731.6,1747.8,32802
20210302,000000,1747.9,1757.4,1704.6,1711.1,242404
20210303,000000,1711,1739.1,1708.3,1733.5,201204
20210304,000000,1733.5,1734.1,1699.4,1713.1,240330
20210305,000000,1713.1,1721.6,1683,1689.2,254429
20210306,000000,1689,1705.7,1683.8,1698.2,178257
20210308,000000,1701.6,1712,1700.3,1704.8,33265
20210309,000000,1704.8,1706.6,1673.3,1685.1,192915
20210310,000000,1685.1,1718.7,1684.6,1711.1,200969
20210311,000000,1711,1732.4,1705.6,1730,159458
20210312,000000,1730,1738,1714.3,1716.8,162808
20210313,000000,1716.8,1728,1696.6,1725.8,168890
20210315,000000,1726.5,1732.6,1722.6,1725.6,21701
20210315,000000,1725.5,1733.2,1719.2,1732,135110
20210317,000000,1731.9,1740.5,1724.4,1734.7,158196
20210318,000000,1734.7,1754.2,1722,1747.4,216704
20210319,000000,1747.5,1751.4,1716.6,1730.6,236365
20210320,000000,1730.5,1746.1,1728.7,1743.9,159550
20210322,000000,1745.6,1747,1731.5,1739.2,27091
20210323,000000,1739.2,1742.1,1726.4,1734.7,158792
20210324,000000,1734.7,1742,1722.3,1730.6,176869
20210325,000000,1730.7,1738.4,1725.7,1734.4,124952
20210326,000000,1734.5,1744.8,1720.3,1723.2,192553
20210327,000000,1723.2,1735.5,1718.8,1731.6,94750
20210329,000000,1731.5,1732.6,1724.8,1727.8,10014
20210330,000000,1727.7,1728,1703.1,1705.2,61792
20210331,000000,1705.4,1706.5,1676.5,1679.6,32658
20210401,000000,1679.5,1716.3,1678.6,1713.6,197329
20210402,000000,1713.5,1732,1710.7,1730.3,143249
20210403,000000,1728.4,1728.4,1728.4,1728.4,1
20210405,000000,1728.4,1730.8,1725.2,1725.7,9161
20210406,000000,1725.8,1736.4,1721.6,1734.3,107309
20210407,000000,1734.4,1746.7,1728.2,1739,142967
20210408,000000,1739.1,1744.1,1731.2,1739.1,116305
20210409,000000,1739.1,1759.4,1739.1,1753.6,138556
20210410,000000,1753.5,1753.9,1730.8,1744.1,148445
20210412,000000,1744.5,1745,1737.2,1739,14820
20210413,000000,1739.1,1746.2,1727,1731.8,124097
20210414,000000,1731.8,1749.9,1723.2,1744.3,162783
20210415,000000,1744.3,1750.7,1732.3,1738.7,139760
20210416,000000,1738.7,1770.6,1737.9,1763.9,191924
20210417,000000,1763.8,1784.7,1761.9,1777.3,150060
20210419,000000,1778.8,1784,1773.3,1777.9,24450
20210420,000000,1777.9,1790.4,1765.6,1773.4,172660
20210421,000000,1773.4,1785.5,1763.5,1782.6,161062
20210422,000000,1782.6,1798.4,1777.7,1793.5,163078
20210423,000000,1793.6,1794.9,1777.1,1786.2,158458
20210424,000000,1786.2,1796.3,1769.5,1776.7,152918
20210426,000000,1776.1,1782.9,1773.6,1780.9,14907
20210427,000000,1780.8,1783.9,1768.2,1779.6,135340
20210428,000000,1779.5,1785.9,1765.5,1771.1,142989
20210429,000000,1771.1,1789.9,1761.8,1784.4,179389
20210430,000000,1784.4,1785.7,1754.6,1765.9,214109
20210501,000000,1765.9,1772.9,1763.3,1768.8,126145
20210503,000000,1768.1,1775.4,1765.6,1774.8,13591
20210504,000000,1774.8,1798.9,1772,1789.5,163466
20210505,000000,1789.5,1799.5,1769.2,1782.5,229531
20210506,000000,1782.5,1789.7,1769.3,1789.3,173253
20210507,000000,1789.4,1822.8,1787.5,1821.1,253222
20210508,000000,1821,1844.6,1817.5,1832,293248
20210510,000000,1835.4,1837.6,1830.5,1832.6,27501
20210511,000000,1832.5,1846.3,1831.9,1835.2,196543
20210512,000000,1835,1842.5,1817.8,1827.2,235893
20210513,000000,1827.3,1844.7,1813,1817,275479
20210514,000000,1817.1,1829.1,1808.4,1822,197473
20210515,000000,1822,1847.1,1821.8,1844,179487
20210517,000000,1845.9,1853.2,1842.6,1851.2,31798
20210518,000000,1851.2,1874.3,1844,1868.5,199578
20210519,000000,1868.5,1875.9,1863.5,1869.5,173805
20210520,000000,1869.5,1891.3,1852.2,1876.4,338986
20210521,000000,1876.3,1885.3,1865,1874.8,158246
20210522,000000,1874.7,1890.3,1870.3,1881.8,172135
20210524,000000,1883.5,1887.9,1880.4,1883.9,22785
20210525,000000,1884,1887,1873.2,1879.8,148638
20210526,000000,1879.7,1908.4,1873.7,1906.3,187427
20210527,000000,1906.3,1913.3,1890.7,1897.1,97353
20210528,000000,1897,1903.9,1888.2,1894.1,9846
20210529,000000,1894.3,1905.4,1881.9,1903.7,799
20210531,000000,1906.8,1913.4,1905.3,1911.5,23154
20210601,000000,1911.5,1917,1904.8,1914,71409
20210602,000000,1914,1919.2,1894.5,1899.9,206785
20210603,000000,1900,1912.3,1896.4,1907.5,152439
20210604,000000,1907.6,1907.7,1855.6,1871.7,278462
20210605,000000,1871.7,1899,1867.8,1894.1,181247
20210607,000000,1894.3,1894.6,1887.1,1889.9,17819
20210608,000000,1889.8,1906.2,1883.7,1898.5,139228
20210609,000000,1898.5,1906.9,1885.7,1897.2,164121
20210610,000000,1897.1,1901.7,1886.3,1889.2,142714
20210611,000000,1889.2,1903.6,1871.8,1901.7,238046
20210612,000000,1901.8,1906.2,1876.1,1879.5,192376
20210614,000000,1879.6,1879.7,1865.2,1867.1,33081
20210615,000000,1867.1,1872,1845.7,1865.1,223275
20210616,000000,1865,1870.9,1853,1859.3,144430
20210617,000000,1859.4,1866,1804.4,1823.6,234476
20210618,000000,1823.5,1823.5,1767.9,1786.4,359054
20210619,000000,1786.4,1797.9,1761.2,1763.9,223040
20210621,000000,1764.3,1777,1764.1,1774.5,26906
20210622,000000,1774.6,1790.1,1766.1,1788.9,177032
20210623,000000,1788.8,1789.1,1771.2,1781.8,162973
20210624,000000,1781.9,1795.6,1773.1,1775.8,173849
20210625,000000,1775.8,1788.6,1772.7,1777.6,141087
20210626,000000,1777.6,1791,1775.5,1781.8,138290
20210628,000000,1782,1782.9,1770.4,1779.1,30707
20210629,000000,1779,1786.1,1773.1,1775.1,140664
20210630,000000,1775.1,1779,1750.1,1761.3,227294
20210701,000000,1761.2,1776.5,1753.2,1776.3,166720
20210702,000000,1776.3,1783.4,1768,1779.3,157357
20210703,000000,1779.2,1795.9,1774.4,1787.7,182440
20210705,000000,1787.5,1790.6,1784.7,1785.7,12023
20210706,000000,1785.8,1801.4,1784.8,1797.7,66623
20210707,000000,1797.7,1815.7,1790.2,1801,203404
20210708,000000,1800.9,1810.2,1796.3,1797.5,158111
20210709,000000,1797.4,1819.5,1793.5,1805.5,197822
20210710,000000,1805.6,1813,1796.6,1808.6,118962
20210712,000000,1808.5,1811,1802.3,1803,18476
20210713,000000,1803,1813.8,1791,1809.8,150593
20210714,000000,1809.8,1818,1798.7,1813.2,190889
20210715,000000,1813.2,1831.1,1810.2,1826.4,178459
20210716,000000,1826.4,1835,1820.6,1828.3,138080
20210717,000000,1828.4,1828.7,1809.5,1812.5,152014
20210719,000000,1811.6,1818,1810.9,1813.5,15951
20210720,000000,1813.5,1819.8,1795,1818,189083
20210721,000000,1818,1825.9,1805.2,1809.3,179420
20210722,000000,1809.3,1814.4,1794.3,1798.4,157605
20210723,000000,1798.3,1809.2,1791.9,1803.4,144676
20210724,000000,1803.4,1810.7,1789.1,1802.1,140002
20210726,000000,1802.3,1807.8,1798.6,1807.1,16995
20210727,000000,1807.1,1812,1794.2,1798.9,131853
20210728,000000,1798.9,1807.6,1792.8,1806.4,130263
20210729,000000,1806.4,1816.5,1790.7,1814.5,87639
20210730,000000,1814.1,1835.3,1813.8,1833,29329
20210731,000000,1832.9,1835.5,1813.1,1816.9,127616
20210802,000000,1817,1819.9,1811.4,1814.8,25402
20210803,000000,1814.9,1823.2,1808.2,1813.7,141092
20210804,000000,1813.7,1818.6,1809.5,1816.5,96053
20210805,000000,1816.5,1835.9,1808.3,1813.7,234056
20210806,000000,1813.7,1817.9,1799.7,1803.4,162773
20210807,000000,1803.4,1804.6,1759.5,1763.5,281110
20210809,000000,1765,1765.7,1677.9,1739.2,91685
20210810,000000,1739.3,1754,1725.1,1738.4,200920
20210811,000000,1738.3,1739.4,1718.5,1734.6,171184
20210812,000000,1734.6,1756.7,1729.4,1752.2,171364
20210813,000000,1752.1,1759.6,1742.6,1756.5,129773
20210814,000000,1756.5,1781.9,1755.7,1781.5,128686
20210816,000000,1781,1784.4,1778,1778.2,16264
20210817,000000,1778.2,1791.3,1772,1787.7,126564
20210818,000000,1787.7,1797.6,1782.1,1792.1,138236
20210819,000000,1792,1795.7,1774.6,1781.4,136952
20210820,000000,1781.4,1795,1777,1787.4,134088
20210821,000000,1787.4,1791,1780,1782.6,91646
20210823,000000,1781.2,1790.3,1778,1788.6,20007
20210824,000000,1788.5,1809.1,1785.8,1803.4,138091
20210825,000000,1803.4,1812.2,1795.1,1796.4,122769
20210826,000000,1796.3,1799.9,1784,1789.3,143808
20210827,000000,1789.3,1801.8,1781.3,1800.3,133145
20210828,000000,1800.3,1821.9,1785.8,1820.5,166753
20210830,000000,1821.6,1826.5,1816,1817.9,22419
20210831,000000,1817.9,1821,1810,1818.2,91474
20210901,000000,1818.2,1821.9,1803.4,1817.7,160657
20210902,000000,1817.6,1822.7,1810.6,1813.2,128547
20210903,000000,1813.1,1819.6,1806.5,1814.5,108541
20210904,000000,1814.5,1836.9,1812.4,1829.9,167596
20210906,000000,1833.5,1833.5,1827.4,1828.1,12931
20210907,000000,1828.1,1830.4,1823.6,1825.2,42045
20210908,000000,1825.1,1825.4,1793.7,1799.7,201931
20210909,000000,1799.7,1804.4,1783.1,1790,153316
20210910,000000,1790,1803.4,1785.1,1799.9,147584
20210911,000000,1800,1806,1788.2,1788.2,113150
20210913,000000,1789.8,1794,1784.4,1793.8,15164
20210914,000000,1793.8,1800.2,1786.1,1792.3,102110
20210915,000000,1792.3,1810.6,1780.6,1805,191146
20210916,000000,1805,1808.5,1791.7,1792.4,137098
20210917,000000,1792.2,1793.1,1745.5,1758.6,240616
20210918,000000,1758.6,1767.8,1747.1,1753.9,154273
20210920,000000,1754.2,1755.6,1742.3,1746.4,20792
20210921,000000,1746.3,1768.4,1745,1762.5,134488
20210922,000000,1762.5,1782.8,1758.3,1778.1,139272
20210923,000000,1778.2,1788.4,1760.9,1764.3,160358
20210924,000000,1764.3,1777.1,1737.5,1752,207419
20210925,000000,1752,1758,1740.2,1750.6,123521
20210927,000000,1751.8,1760.9,1748.3,1759.3,14048
20210928,000000,1759.4,1760.8,1744.7,1749.7,124232
20210929,000000,1749.6,1751.9,1727.8,1740.7,195988
20210930,000000,1740.7,1746,1721.1,1732.7,167541
20211001,000000,1732.6,1765,1721.8,1754.5,219646
20211002,000000,1754.4,1765.2,1749.9,1761.3,127114
20211004,000000,1762.6,1766.5,1757.9,1759,14714
20211005,000000,1758.9,1771.5,1747.7,1760.2,159943
20211006,000000,1760.1,1763.8,1748.6,1756,143008
20211007,000000,1756,1765.9,1745.4,1760.6,153676
20211008,000000,1760.6,1767.7,1752,1759.3,143462
20211009,000000,1759.4,1782.4,1754.3,1757.2,214635
20211011,000000,1757.4,1761.1,1751,1755.4,22047
20211012,000000,1755.3,1760.5,1749.9,1758.6,107498
20211013,000000,1758.7,1770,1753.9,1762.2,154316
20211014,000000,1762.1,1797.4,1757.9,1789.4,289965
20211015,000000,1789.4,1801.9,1789.2,1796,149933
20211016,000000,1796.1,1796.3,1765.1,1768.1,184732
20211018,000000,1767.5,1772.5,1764.8,1767.9,17847
20211019,000000,1767.8,1775.5,1760.3,1775.2,146426
20211020,000000,1775.3,1786,1767.1,1774.2,164404
20211021,000000,1774.3,1790.3,1773.3,1786.9,166162
20211022,000000,1786.9,1789,1776.8,1788,134611
20211023,000000,1787.9,1815.5,1783.4,1793.1,277032
20211025,000000,1794.2,1799.9,1793,1799.3,17640
20211026,000000,1799.2,1811.5,1796.7,1804.5,141561
20211027,000000,1804.5,1808,1783,1790.1,193681
20211028,000000,1790.1,1805.1,1784.3,1800.5,182937
20211029,000000,1800.5,1812.7,1793.1,1798.2,198711
20211030,000000,1798.1,1800.5,1772.4,1785,226059
20211101,000000,1785.3,1788.5,1780.2,1785.7,14100
20211102,000000,1785.7,1797.5,1781.9,1792.3,124939
20211103,000000,1792.3,1797.8,1779.8,1783.7,140225
20211104,000000,1783.7,1786.8,1758.5,1775.4,213738
20211105,000000,1775.4,1800.3,1770.9,1794.3,208003
20211106,000000,1794.1,1820.1,1785.3,1820,221555
20211108,000000,1820.6,1823,1814.5,1821.7,26596
20211109,000000,1821.6,1828.8,1813.8,1825.5,146452
20211110,000000,1825.4,1834.8,1821,1828.3,167629
20211111,000000,1828.2,1870.6,1823,1851.5,276628
20211112,000000,1851.5,1868.7,1851.1,1859.7,144197
20211113,000000,1859.6,1871.4,1847.5,1867.7,153639
20211115,000000,1872.6,1872.6,1858.8,1861.2,22187
20211116,000000,1861.2,1873,1858.5,1868,118221
20211117,000000,1868.1,1879.5,1851,1856.2,202094
20211118,000000,1856.2,1873.3,1853.8,1868.2,137811
20211119,000000,1868.1,1872,1856.6,1864.4,136991
20211120,000000,1864.3,1868.1,1844.2,1846.8,172612
20211122,000000,1848.3,1850.4,1839.9,1848.7,17804
20211123,000000,1848.6,1850,1802.4,1807.8,243656
20211124,000000,1807.8,1810.6,1781.7,1793.7,187276
20211125,000000,1793.7,1796.2,1777.4,1791.9,130095
20211126,000000,1791.9,1804.1,1787.7,1797.3,55158
20211127,000000,1797.3,1816.3,1778.6,1792.3,95605
20211129,000000,1791.7,1798.9,1780,1798.4,6987
20211130,000000,1798.9,1800.7,1779.1,1790,26805
20211201,000000,1790,1811.4,1771.2,1780.8,239550
20211202,000000,1780.7,1795.7,1771.3,1777.6,163286
20211203,000000,1777.6,1782.7,1762.2,1772.6,163742
20211204,000000,1772.6,1788,1766,1783.9,148170
20211206,000000,1787.7,1789,1781.3,1782.2,26373
20211207,000000,1782.1,1786.5,1776.4,1778.2,99487
20211208,000000,1778.1,1791.6,1772.4,1790.1,123220
20211209,000000,1790,1794.3,1780.1,1786.7,104810
20211210,000000,1786.7,1788.4,1772.1,1778.7,116120
20211211,000000,1778.6,1791,1770.4,1783.1,123747
20211213,000000,1784.2,1790.1,1782.3,1786.8,24404
20211214,000000,1786.8,1792.8,1782.2,1786.1,103177
20211215,000000,1786.2,1789,1766.1,1770.7,146008
20211216,000000,1770.6,1784.6,1753,1782.5,163713
20211217,000000,1782.6,1805.3,1781.5,1803.4,162792
20211218,000000,1803.4,1815.7,1796.5,1798.6,125857
20211220,000000,1800.2,1803.3,1799,1801.8,22909
20211221,000000,1801.8,1804.6,1789,1792.3,114795
20211222,000000,1792.4,1801.7,1785,1789,116816
20211223,000000,1788.9,1809.1,1785.8,1807.3,109075
20211224,000000,1807.4,1812,1799,1810.1,86495
20211227,000000,1810.2,1813,1806.7,1810.2,11801
20211228,000000,1810.2,1814.6,1803.6,1810.9,74990
20211229,000000,1810.9,1821.6,1804.3,1805.9,100784
20211230,000000,1805.9,1807.6,1789.1,1800.8,134315
20211231,000000,1800.7,1820,1796.2,1818.5,105570
20220101,000000,1818.6,1831.4,1816.1,1830.5,81860
20220103,000000,1830.1,1833,1825,1826.1,13644
20220104,000000,1826.2,1828,1798.2,1803,157987
20220105,000000,1803,1817.2,1798.1,1815,145713
20220106,000000,1815,1830.7,1804.9,1805.1,163439
20220107,000000,1805.2,1807.4,1785.4,1792.2,194439
20220108,000000,1792.3,1798.4,1781.3,1796.5,150773
20220110,000000,1796.4,1796.4,1789.5,1791.5,14217
20220111,000000,1791.5,1807.4,1789.3,1806.1,131475
20220112,000000,1806.1,1823.1,1801.1,1818,142331
20220113,000000,1818,1828.2,1814.4,1826,141991
20220114,000000,1825.9,1828.3,1811.8,1825.8,141919
20220115,000000,1825.8,1829.3,1814.2,1817.3,136105
20220117,000000,1818.7,1819.8,1812.2,1819,13364
20220118,000000,1819,1822.9,1814.2,1816.9,56707
20220119,000000,1816.9,1819.9,1804.7,1811.1,197470
20220120,000000,1810.9,1844.4,1810.6,1840.1,245337
20220121,000000,1840,1848.5,1836.2,1841.8,159455
20220122,000000,1841.8,1843.7,1828.4,1836.1,151941
20220124,000000,1835.2,1837.9,1832.2,1837.8,13587
20220125,000000,1837.9,1844.9,1829.3,1842.1,165040
20220126,000000,1842.2,1854.2,1834.4,1847.5,152762
20220127,000000,1847.5,1848.9,1812.2,1814.7,189646
20220128,000000,1814.5,1816.4,1790.6,1797,117391
20220129,000000,1797.2,1797.5,1778.8,1790.1,9897
20220131,000000,1792.8,1792.8,1785.8,1787.7,12123
20220201,000000,1787.6,1800.9,1786.3,1800,123005
20220202,000000,1800.1,1809.7,1797.6,1798,123209
20220203,000000,1798,1812,1794.6,1806.9,114924
20220204,000000,1807,1809,1788.5,1807.3,165976
20220205,000000,1807.3,1815.8,1792.1,1808.8,163543
20220207,000000,1808,1816.6,1807.5,1811.2,18651
20220208,000000,1811.1,1824.6,1809,1822,127823
20220209,000000,1822,1829.9,1816,1828.4,131440
20220210,000000,1828.4,1837.1,1825.5,1835.1,123632
20220211,000000,1835.2,1843.3,1821.8,1824.5,216332
20220212,000000,1824.5,1867.4,1821.1,1860.6,210496
20220214,000000,1862.2,1864,1852.5,1852.9,29414
20220215,000000,1852.8,1881.3,1851.9,1879.6,210592
20220216,000000,1879.7,1881.6,1845.4,1854.4,192304
20220217,000000,1854.4,1878.9,1852.3,1876.2,149595
20220218,000000,1876.1,1905,1872.3,1892.3,243937
20220219,000000,1892.2,1902.5,1888,1900.8,127526
20220221,000000,1903.5,1910.8,1891.3,1894,33750
20220222,000000,1893.9,1918.3,1889.7,1910.3,103122
20220223,000000,1910.2,1915.7,1892.8,1899,183585
20220224,000000,1898.9,1951,1891.1,1937.7,212560
20220225,000000,1937.8,1976.5,1878.6,1913.6,353324
20220226,000000,1913.5,1922.4,1884.4,1890.1,183142
20220228,000000,1921,1935.2,1905.2,1913.6,45198
20220301,000000,1913.3,1920.7,1892.2,1907.3,203218
20220302,000000,1907.3,1952.6,1906.2,1939.2,222259
20220303,000000,1939.1,1951.4,1916,1926.3,203972
20220304,000000,1926.2,1954.5,1923.1,1941.7,186220
20220305,000000,1941.8,1974.9,1936.4,1974.9,180631
20220307,000000,1978.5,2005.2,1977,1994.4,58241
20220308,000000,1994.5,2007.5,1964.2,1996.1,256821
20220309,000000,1996.1,2078.8,1994.4,2061.2,373467
20220310,000000,2061.3,2066.6,1975,1984.5,292044
20220311,000000,1984.4,2015.1,1980.2,1992.7,195046
20220312,000000,1992.6,2000.6,1960.6,1992.3,158656
20220314,000000,1988.7,1994.8,1973.1,1980,17565
20220314,000000,1980,1982.6,1941.3,1944.6,135595
20220316,000000,1944.5,1944.7,1908.1,1919.9,169358
20220317,000000,1919.7,1939.5,1895.2,1937.5,158569
20220318,000000,1937.7,1951,1927.2,1935.7,123963
20220319,000000,1935.7,1941.9,1918,1921.5,102436
20220321,000000,1922.4,1929,1918.4,1926.7,12642
20220322,000000,1926.5,1941.8,1917.2,1937.7,102801
20220323,000000,1937.9,1939.5,1909.8,1921.8,113576
20220324,000000,1921.9,1949.3,1917.1,1939.6,116179
20220325,000000,1939.5,1967.2,1937.4,1961.5,133113
20220326,000000,1961.4,1963.3,1942.6,1957.6,108586
20220328,000000,1958.7,1959.8,1941.9,1944.1,16236
20220329,000000,1944.1,1946.1,1915.7,1924.9,126251
20220330,000000,1925,1925,1888.3,1923,65530
20220331,000000,1924.2,1938.7,1916.3,1929.4,17838
20220401,000000,1929.2,1955,1923,1943.1,131624
20220402,000000,1943,1944.5,1921.4,1928.5,114111
20220404,000000,1927.1,1930.8,1921.7,1922.7,9717
20220405,000000,1922.7,1941.6,1918.2,1932,99200
20220406,000000,1932,1948.9,1919.5,1926.6,144681
20220407,000000,1926.7,1937.6,1916.2,1925,142220
20220408,000000,1925,1941.7,1923.3,1933.9,112266
20220409,000000,1933.8,1952.2,1930.4,1950.4,121177
20220411,000000,1949.6,1954.2,1943.6,1946,16932
20220412,000000,1945.9,1974.6,1942.9,1963.2,170797
20220413,000000,1963.2,1982.7,1953,1973.6,158095
20220414,000000,1973.7,1985.8,1969.2,1977.2,121461
20220415,000000,1977.4,1983.8,1962.7,1977.1,122165
20220418,000000,1978.5,1992.7,1974.4,1988.6,20620
20220419,000000,1988.8,2003,1978.1,1981.8,127455
