<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20120525,000000,1554.9,1577.7,1550.7,1562.6,160315
20120526,000000,1562.8,1573.7,1557,1573.1,75194
20120528,000000,1573.5,1583.5,1570.9,1578.8,19039
20120529,000000,1578.5,1582,1570.5,1574.4,30920
20120530,000000,1574.2,1582.4,1543.8,1546.6,99450
20120531,000000,1546.8,1569,1530.4,1565.3,15427
20120601,000000,1565,1572.6,1551.8,1553.3,30120
20120602,000000,1553.5,1632,1545.5,1627.6,254363
20120604,000000,1627.3,1629.7,1616.1,1618.6,38364
20120605,000000,1618.5,1627,1610,1616.3,105539
20120606,000000,1616.3,1638.8,1612.5,1635.3,113905
20120607,000000,1635.4,1642.4,1614.4,1622.2,146482
20120608,000000,1622.2,1630.7,1556.4,1572.2,251764
20120609,000000,1572.1,1596.3,1571.8,1595.1,100571
20120611,000000,1602.8,1609.3,1594.2,1595,24700
20120612,000000,1595.1,1601.8,1582.7,1592,107281
20120613,000000,1592.1,1618.9,1586.4,1612.8,134736
20120614,000000,1612.8,1626,1608.5,1620.5,125495
20120615,000000,1620.4,1629,1610.4,1624.6,132324
20120616,000000,1624.6,1635.4,1620.4,1628.3,92077
20120618,000000,1630,1631.3,1606.9,1624.4,31068
20120619,000000,1624.4,1634.3,1613.5,1630.9,102049
20120620,000000,1630.9,1633.5,1616.1,1619,110065
20120621,000000,1619,1621.4,1590.5,1597.7,197270
20120622,000000,1597.7,1602,1560.2,1569.8,195871
20120623,000000,1569.7,1574.1,1558.6,1573.1,83769
20120625,000000,1573.1,1577.3,1568,1571.3,21430
20120626,000000,1571.3,1589,1566.9,1584.1,95837
20120627,000000,1583.9,1586,1565,1568.3,94961
20120628,000000,1568.1,1584.6,1563.1,1569.8,104889
20120629,000000,1569.6,1574.3,1547.6,1571,144632
20120630,000000,1571.1,1607.8,1568.1,1598.6,130598
20120702,000000,1599.2,1600.4,1589.3,1594.9,19462
20120703,000000,1594.8,1614,1587.4,1608.9,93962
20120704,000000,1608.8,1625.7,1608.1,1618.3,78841
20120705,000000,1618.3,1620.1,1612.5,1617.1,28033
20120706,000000,1616.9,1624.5,1588.2,1594,130309
20120707,000000,1594.1,1610.6,1576.4,1583,125351
20120709,000000,1582.4,1584,1576,1581,18100
20120710,000000,1581,1593.1,1580.3,1589.8,73534
20120711,000000,1589.7,1602,1564.4,1579,130601
20120712,000000,1579,1581.3,1564.1,1567.1,108641
20120713,000000,1567.1,1578.6,1554.4,1578.1,125411
20120714,000000,1578,1596.5,1577.3,1588.1,84492
20120716,000000,1591,1592.6,1583.4,1584.2,16293
20120717,000000,1584.2,1598.8,1577.2,1596.5,84840
20120718,000000,1596.5,1597.5,1571,1582.4,127617
20120719,000000,1582.5,1584.2,1567.2,1579.7,110544
20120720,000000,1579.8,1591.5,1575.9,1584.5,101784
20120721,000000,1584.5,1586.7,1572.6,1582.7,77723
20120723,000000,1581.5,1582.4,1568.1,1571.7,28416
20120724,000000,1571.6,1579.7,1562,1575.3,105659
20120725,000000,1575.3,1590,1567.8,1588.5,133634
20120726,000000,1588.3,1610,1586.7,1602.2,140345
20120727,000000,1602,1621.9,1600.8,1618.1,137376
20120728,000000,1618,1628.6,1613.5,1622.8,98518
20120730,000000,1623,1625.8,1615.9,1617.3,4771
20120731,000000,1617.4,1624.3,1613.1,1622.3,9677
20120801,000000,1622.3,1627.5,1610,1617.9,19446
20120802,000000,1617.7,1619,1595,1606.1,133585
20120803,000000,1606.2,1618.8,1586.3,1596.6,136642
20120804,000000,1596.6,1609.9,1588.5,1607,97044
20120806,000000,1607.4,1613.3,1605.3,1611.3,16465
20120807,000000,1611.5,1620,1584.8,1617.4,66183
20120808,000000,1617.4,1621.3,1608.9,1612,72569
20120809,000000,1612,1620.3,1605.9,1616.6,82778
20120810,000000,1616.7,1621,1606.6,1613.5,67578
20120811,000000,1613.3,1629.7,1608.1,1623.1,79797
20120813,000000,1623.7,1627.7,1621.6,1625.1,16595
20120814,000000,1625.2,1628.2,1609.7,1616.4,80866
20120815,000000,1616.5,1617.9,1592.1,1598.4,119141
20120816,000000,1598.4,1609.1,1594.5,1607.4,80430
20120817,000000,1607.5,1622,1603.3,1621.2,95974
20120818,000000,1621.1,1623,1613.3,1617.5,57594
20120820,000000,1618.5,1622.2,1617.2,1619.3,10203
20120821,000000,1619.3,1628.8,1611.8,1626.7,75155
20120822,000000,1626.6,1647.6,1625.7,1646.6,119247
20120823,000000,1646.6,1669.5,1636.3,1664.9,135637
20120824,000000,1665,1677.5,1659.5,1670.9,128867
20120825,000000,1670.8,1676.3,1665.3,1673.4,68461
20120827,000000,1674,1679.3,1673.2,1674.2,20293
20120828,000000,1674,1676,1659.1,1665.2,75841
20120829,000000,1665.4,1674.9,1662.8,1668.6,89918
20120830,000000,1668.5,1670.8,1654.4,1661,86349
20120831,000000,1661,1666.7,1652.3,1661.8,85485
20120901,000000,1661.8,1695.5,1647.1,1692.6,159785
20120903,000000,1693.3,1695.3,1688,1691.6,21790
20120904,000000,1691.4,1699.6,1687.6,1694.8,43990
20120905,000000,1694.6,1701.6,1689.6,1692.1,114135
20120906,000000,1692.1,1714.9,1690.3,1711.5,105413
20120907,000000,1711.3,1716.9,1691.3,1699.3,152916
20120908,000000,1699.2,1745.4,1695.8,1737.6,159896
20120910,000000,1738.3,1742.3,1735.5,1736.7,25249
20120911,000000,1736.7,1737.4,1727,1733.4,96049
20120912,000000,1733.4,1749.5,1732.4,1745.2,109794
20120913,000000,1745.1,1747.9,1727.3,1732.4,133030
20120914,000000,1732.6,1780.2,1720,1775,259992
20120915,000000,1775,1778.8,1767.7,1773.5,114001
20120917,000000,1773.5,1778.9,1770.7,1771.9,23069
20120918,000000,1771.8,1775.8,1753.2,1761,121710
20120919,000000,1760.9,1781.8,1757.2,1776.5,153295
20120920,000000,1776.4,1778.1,1760.6,1766,135470
20120921,000000,1766.1,1777.5,1757.7,1777.4,122538
20120922,000000,1777.6,1790,1771.7,1774.8,132884
20120924,000000,1774.6,1775.3,1759.2,1761,41619
20120925,000000,1760.9,1771.9,1757.9,1770.8,98067
20120926,000000,1770.7,1777.9,1761,1765.4,126087
20120927,000000,1765.4,1768.4,1738.3,1759.6,170152
20120928,000000,1759.7,1785.2,1753.6,1783.8,154851
20120929,000000,1783.8,1785.9,1769.5,1773.5,109878
20121001,000000,1773.4,1775,1765.7,1773.9,24152
20121002,000000,1774,1794.4,1768.2,1781.9,168580
20121003,000000,1781.9,1786.6,1772.3,1777,106328
20121004,000000,1777,1792,1775.2,1787.2,115267
20121005,000000,1787.2,1798.1,1784,1791.1,136821
20121006,000000,1791.2,1794.4,1774.5,1783,124199
20121008,000000,1781.9,1782.5,1768.2,1772.5,36826
20121009,000000,1772.5,1781.6,1768.5,1773.8,74485
20121010,000000,1773.8,1780.2,1762,1766,121671
20121011,000000,1766.1,1773.6,1758.5,1770.1,118696
20121012,000000,1770.3,1776.6,1766.3,1771,98315
20121013,000000,1770.9,1775,1753.5,1755.4,96313
20121015,000000,1755.2,1755.5,1742.6,1748.6,38435
20121016,000000,1748.5,1750.3,1729.7,1742.6,136954
20121017,000000,1742.8,1755,1738,1749.3,94165
20121018,000000,1749.1,1754.6,1744,1748.6,90170
20121019,000000,1748.8,1749.6,1732.9,1735.1,106210
20121020,000000,1735,1739.7,1716,1721.6,107189
20121022,000000,1721.8,1728,1714.4,1725.3,28720
20121023,000000,1725.2,1731.2,1717.1,1719.8,92699
20121024,000000,1719.7,1720.4,1704.6,1709.7,133855
20121025,000000,1709.7,1718.1,1698.7,1716.5,128006
20121026,000000,1716.5,1718.9,1701.4,1704,98626
20121027,000000,1704.1,1719.9,1702.6,1711.6,81598
20121029,000000,1712.4,1717.8,1710.2,1711.8,19018
20121030,000000,1711.7,1715.7,1705.2,1713,57380
20121031,000000,1713,1718.6,1709.4,1715.6,46193
20121101,000000,1715.6,1726.6,1715.4,1723.3,105616
20121102,000000,1723.3,1727.5,1706.5,1707,102865
20121103,000000,1706.8,1710.4,1674.8,1678.4,169878
20121105,000000,1677.5,1684.7,1672.5,1680.3,43638
20121106,000000,1680.4,1692.2,1677.9,1690.9,87063
20121107,000000,1690.8,1733,1688.2,1725.9,202751
20121108,000000,1725.9,1730,1703,1714.7,164117
20121109,000000,1714.7,1738,1712.6,1730,140101
20121110,000000,1730,1739.4,1726.9,1730.7,82491
20121112,000000,1731.7,1737.5,1731.7,1736.6,23629
20121113,000000,1736.7,1738,1721.2,1726.6,83027
20121114,000000,1726.5,1733.3,1717.6,1724.2,113468
20121115,000000,1724.1,1734.1,1720.5,1724.1,124823
20121116,000000,1723.9,1725.7,1704.5,1709.4,152567
20121117,000000,1709.5,1716.8,1705.6,1713.8,78275
20121119,000000,1714.5,1725.2,1713.4,1723.3,27129
20121120,000000,1723.4,1735.5,1722.8,1733.6,105246
20121121,000000,1733.6,1736,1718.4,1726.5,105065
20121122,000000,1726.5,1732.5,1723.1,1729.7,74786
20121123,000000,1729.7,1734.8,1727.6,1733.3,25016
20121124,000000,1733.4,1755,1731.6,1751.8,78120
20121126,000000,1751.5,1751.9,1746,1747.3,29400
20121127,000000,1747.3,1752.3,1745.6,1746.6,83458
20121128,000000,1746.5,1749.2,1737.4,1740.1,101267
20121129,000000,1739.9,1740.4,1705.5,1723.9,152810
20121130,000000,1723.9,1733.7,1721,1730.8,33732
20121201,000000,1730.8,1733.3,1710.2,1716.6,109051
20121203,000000,1716.6,1722.5,1716.3,1718.7,23654
20121204,000000,1718.6,1724.9,1698.5,1706.3,115786
20121205,000000,1706.2,1709.1,1692.6,1703.6,152820
20121206,000000,1703.6,1707.5,1686,1695.2,135920
20121207,000000,1695.1,1705.2,1687.1,1697.5,124271
20121208,000000,1697.6,1706.9,1684.1,1705.9,105040
20121210,000000,1704.8,1713,1703.3,1712.3,29186
20121211,000000,1712.2,1718.8,1708.2,1710.5,61236
20121212,000000,1710.5,1716.8,1706,1715,65148
20121213,000000,1714.9,1725,1695.5,1696.9,178853
20121214,000000,1696.9,1703.7,1690.7,1698,127324
20121215,000000,1698,1701.1,1694,1697.5,49956
20121217,000000,1698.9,1701,1687.5,1691,33964
20121218,000000,1691.2,1704.4,1690.7,1700.8,73240
20121219,000000,1700.8,1701,1662,1673.9,171151
20121220,000000,1674,1675.6,1664.2,1668.6,121560
20121221,000000,1668.6,1671.7,1636,1646.5,194263
20121222,000000,1646.5,1660.5,1646,1658.3,72940
20121224,000000,1657.6,1666.5,1652.7,1664.1,18019
20121225,000000,1664,1666,1657.4,1659,19633
20121226,000000,1657.5,1659.4,1650.6,1657.6,11934
20121227,000000,1657.5,1668.7,1653.9,1655.7,52224
20121228,000000,1655.6,1667,1653.1,1659.8,82423
20121229,000000,1659.8,1663.3,1654.1,1657.6,43419
20121231,000000,1656,1669.4,1655.9,1664.8,16006
20130101,000000,1664.9,1681,1657.1,1675.6,56833
20130102,000000,1674.3,1685.3,1670.9,1682,24553
20130103,000000,1682,1695.4,1681.7,1682.3,96490
20130104,000000,1682.2,1683.5,1627.1,1629.2,181544
20130105,000000,1629.2,1659,1626,1657.9,133219
20130107,000000,1656.5,1663,1652.4,1654.7,35501
20130108,000000,1654.7,1659.1,1642.6,1653.9,113941
20130109,000000,1653.9,1666,1650.4,1663.1,105673
20130110,000000,1663,1665,1651.3,1661.5,98263
20130111,000000,1661.6,1678.8,1658.8,1669.2,130414
20130112,000000,1669.1,1676.9,1653.1,1662.3,110579
20130114,000000,1659.6,1669.9,1659.5,1668,23635
20130115,000000,1668.1,1683.8,1663.9,1680.8,114801
20130116,000000,1680.7,1684.9,1675.7,1678.6,117899
20130117,000000,1678.6,1683.7,1673,1683.3,88273
20130118,000000,1683.2,1697.8,1666.4,1689.9,180047
20130119,000000,1689.9,1695.1,1683.3,1684.6,73111
20130121,000000,1686.2,1691.1,1684.8,1688.3,20409
20130122,000000,1688.4,1694.3,1685.5,1692.3,49274
20130123,000000,1692.2,1695.9,1686.3,1691.7,83196
20130124,000000,1691.8,1694.8,1675,1676.5,112790
20130125,000000,1676.7,1678.9,1662.6,1668.6,130732
20130126,000000,1668.7,1670.1,1655,1658.4,88224
20130128,000000,1658.3,1661.6,1652.6,1652.6,33179
20130129,000000,1652.7,1664,1651,1659.5,90826
20130130,000000,1659.5,1667.8,1658.7,1665.2,53729
20130131,000000,1665.2,1683,1661.8,1674.1,13681
20130201,000000,1674.3,1676.5,1657.4,1666.1,27293
20130202,000000,1666.2,1683,1661.4,1668.5,134754
20130204,000000,1669.1,1674.1,1663.8,1665.5,30345
20130205,000000,1665.5,1679.4,1661.6,1678.6,103314
20130206,000000,1678.6,1687,1666.5,1668.9,134542
20130207,000000,1668.9,1682,1668.9,1677.3,85756
20130208,000000,1677.4,1683.9,1663.4,1670.9,169099
20130209,000000,1670.9,1674.3,1665.8,1667.7,64543
20130211,000000,1667.8,1670.3,1659.9,1661,24372
20130212,000000,1661,1662.9,1639.5,1642.3,152264
20130213,000000,1642.3,1653.8,1641.6,1647.3,112754
20130214,000000,1647.2,1655,1640.5,1643.5,111484
20130215,000000,1643.6,1650,1625,1626.8,172925
20130216,000000,1626.8,1628.7,1596.7,1610.3,183007
20130218,000000,1609.6,1618.8,1608.7,1610.2,44506
20130219,000000,1610.2,1614.8,1606.7,1611.8,44706
20130220,000000,1611.6,1614.1,1592.3,1593.8,142437
20130221,000000,1593.8,1595,1554.3,1566.1,267180
20130222,000000,1566.1,1587,1565.5,1582.2,161375
20130223,000000,1582.3,1582.3,1569.3,1580.4,85934
20130225,000000,1579.5,1593.1,1574.7,1592.8,47364
20130226,000000,1592.8,1602.3,1583.5,1589.8,155325
20130227,000000,1589.9,1619.7,1583.7,1607.7,201084
20130228,000000,1607.6,1610.5,1587,1588,149028
20130301,000000,1588,1596.5,1564,1568.8,170459
20130302,000000,1568.9,1586.9,1565,1575.8,117744
20130304,000000,1577.7,1584.3,1571.6,1576.6,38619
20130305,000000,1576.5,1583.5,1568.7,1581.2,102780
20130306,000000,1581.2,1585.8,1571.1,1574,117366
20130307,000000,1574.1,1584.9,1566.4,1581.1,151182
20130308,000000,1581.1,1584.6,1574,1577.3,102319
20130309,000000,1577.3,1583.1,1560.4,1578.2,145035
20130311,000000,1578.3,1582.5,1574.5,1578.7,24602
20130311,000000,1578.6,1583.6,1575.3,1581.2,69734
20130313,000000,1581.1,1600,1580.8,1589.3,124596
20130314,000000,1589.1,1598.8,1582.3,1586.4,126327
20130315,000000,1586.4,1593.4,1575.2,1591.1,120948
20130316,000000,1591.1,1597.9,1589,1591.3,67218
20130318,000000,1596.7,1607.6,1589.6,1602.8,51419
20130319,000000,1602.8,1610.4,1598.5,1601.5,111269
20130320,000000,1601.6,1615,1599,1610.3,130046
20130321,000000,1610.2,1611.6,1599.6,1607,96992
20130322,000000,1607,1616.5,1606.5,1612.4,94451
20130323,000000,1612.3,1612.7,1602.6,1607.5,71303
20130325,000000,1608.6,1612.8,1601.5,1604.5,26027
20130326,000000,1604.5,1606.8,1588.4,1599.2,139112
20130327,000000,1599.2,1600,1591.4,1594.3,63310
20130328,000000,1594.2,1608.1,1590.3,1604,13263
20130329,000000,1604.4,1605,1593.6,1596,1525
20130401,000000,1596.8,1601.6,1594.8,1597.5,14846
20130402,000000,1597.5,1604.3,1595.1,1600.4,58003
20130403,000000,1600.4,1600.4,1563.1,1570.8,170788
20130404,000000,1570.6,1576.5,1539.4,1546.7,205839
20130405,000000,1546.7,1556.5,1541.2,1551.1,121202
20130406,000000,1551.2,1581.8,1550.1,1581.8,137123
20130408,000000,1580.9,1582.9,1575.2,1578.3,25373
20130409,000000,1578.3,1579,1566.6,1574.5,83209
20130410,000000,1574.6,1590.1,1570.3,1580.6,115544
20130411,000000,1580.5,1582.4,1553,1558.7,165058
20130412,000000,1558.6,1568.1,1554.3,1556.7,108631
20130413,000000,1556.6,1556.6,1476,1476.1,320662
20130415,000000,1481,1495,1401,1410.9,169689
20130416,000000,1410.9,1428,1321.5,1376.3,585551
20130417,000000,1376.4,1404.2,1362.5,1383.2,311866
20130418,000000,1383.1,1395.2,1335.6,1386.8,248289
20130419,000000,1386.7,1424.7,1381.3,1416,214397
20130420,000000,1416,1418.6,1391.4,1407,107430
20130422,000000,1408.3,1427.3,1403.5,1422.3,59921
20130423,000000,1422.4,1438.8,1409.7,1414.2,163600
20130424,000000,1414.2,1429.5,1404,1425,158738
20130425,000000,1424.9,1447.5,1418.3,1443.9,130027
20130426,000000,1443.9,1484.8,1443.1,1462.1,189520
20130427,000000,1462.1,1482.7,1447.3,1462.2,123448
20130429,000000,1465.8,1476.6,1461.6,1471.2,25207
20130430,000000,1471.2,1479.5,1460.5,1469.2,117961
20130501,000000,1469.3,1477.4,1463.1,1471.7,102696
20130502,000000,1471.7,1471.8,1439.7,1454.5,171468
20130503,000000,1454.5,1478.4,1453.2,1476,124753
20130504,000000,1476.1,1487.2,1455.4,1470.5,125975
20130506,000000,1470,1478.4,1467,1472.2,22889
20130507,000000,1472.2,1477.2,1456.6,1460.2,87025
20130508,000000,1460.3,1465.3,1440.4,1454.8,143776
20130509,000000,1454.8,1476,1449,1469.2,123620
20130510,000000,1469.3,1472.4,1445.6,1445.8,130045
20130511,000000,1445.8,1450,1418.5,1447.2,161888
20130513,000000,1448.1,1448.3,1424.7,1431,47994
20130514,000000,1431.1,1444.9,1425.5,1436.3,97310
20130515,000000,1436.3,1438,1407,1410.5,166926
20130516,000000,1410.7,1416.5,1368,1370.7,217455
20130517,000000,1370.7,1391.3,1368.8,1376.2,166971
20130518,000000,1376,1382,1353.6,1358.3,157008
20130520,000000,1362.7,1364,1336.3,1350.5,68250
20130521,000000,1350.6,1399.9,1346.7,1383.7,177507
20130522,000000,1383.7,1388.6,1358,1382.8,154157
20130523,000000,1382.7,1413.2,1353.1,1388.7,209081
20130524,000000,1388.7,1397.1,1375.2,1388.9,133490
20130525,000000,1388.9,1393.6,1381.1,1385.5,56160
20130527,000000,1387.7,1393.5,1383,1391.8,16923
20130528,000000,1391.8,1395.6,1376.4,1377.5,40803
20130529,000000,1377.6,1401,1372.1,1385.6,154873
20130530,000000,1385.7,1410,1380.8,1406.1,65388
20130531,000000,1406.1,1421.6,1395.7,1414.4,43460
20130601,000000,1414.3,1415.4,1384.2,1388,122958
20130603,000000,1389.1,1401.4,1388.3,1398.2,27127
20130604,000000,1398,1416.5,1390,1405,115850
20130605,000000,1405,1407.9,1388.1,1399.5,104668
20130606,000000,1399.5,1410.3,1391.2,1402.8,124746
20130607,000000,1402.7,1423.3,1394.5,1410.8,148178
20130608,000000,1410.6,1416.9,1377.1,1384.3,138476
20130610,000000,1382.7,1387.7,1375.6,1378,28576
20130611,000000,1378.1,1388.5,1370.3,1371.2,101608
20130612,000000,1371.1,1380.3,1364.5,1377.5,117207
20130613,000000,1377.6,1394.4,1372.2,1386.2,115134
20130614,000000,1386.1,1387.6,1373,1381.7,108021
20130615,000000,1381.7,1391.8,1377.8,1390.5,75472
20130617,000000,1390.8,1391.4,1385.3,1386.6,15642
20130618,000000,1386.6,1387.8,1376.3,1377,70914
20130619,000000,1376.9,1378.8,1360.2,1367.3,113565
20130620,000000,1367.3,1376,1303.3,1311,207019
20130621,000000,1310.9,1311.6,1268.7,1295.7,297888
20130622,000000,1295.6,1298.8,1285.5,1297.7,100786
20130624,000000,1296.4,1300.7,1277.2,1283.5,46247
20130625,000000,1283.3,1290.2,1272.6,1286.4,144554
20130626,000000,1286.4,1286.9,1229,1232.3,189437
20130627,000000,1232.3,1247.9,1221,1237.3,228808
20130628,000000,1237.4,1238,1179.4,1201.8,262888
20130629,000000,1201.8,1234.8,1186,1234.8,198859
20130701,000000,1233.1,1247.4,1224.1,1240.8,54905
20130702,000000,1240.8,1267,1232.7,1262.1,159406
20130703,000000,1262.2,1262.8,1236,1247.4,139388
20130704,000000,1247.2,1259.3,1242.4,1250,105552
20130705,000000,1249.8,1252,1233.8,1234.1,50422
20130706,000000,1234.2,1242.4,1206.9,1222.4,125767
20130708,000000,1221.4,1229,1214.4,1226.8,36496
20130709,000000,1226.7,1258.7,1223.2,1253.9,114441
20130710,000000,1253.8,1256,1240.8,1252.9,128680
20130711,000000,1252.8,1297.2,1246.1,1285.3,194247
20130712,000000,1285.3,1287.9,1273.5,1274.9,122752
20130713,000000,1274.7,1284.8,1266.4,1283.1,81640
20130715,000000,1283.9,1293.6,1279.6,1281.3,31818
20130716,000000,1281.3,1286.7,1272.5,1283.4,85832
20130717,000000,1283.3,1294.7,1282.6,1284.1,101547
20130718,000000,1284.2,1299.7,1269.3,1280.2,180416
20130719,000000,1280.2,1293.9,1276.5,1287.4,111480
20130720,000000,1287.4,1297.1,1285.1,1295.6,73873
20130722,000000,1296.2,1322.7,1295.4,1315.3,49245
20130723,000000,1315.3,1338.7,1312.9,1329.8,129724
20130724,000000,1329.8,1348.7,1325.6,1340.5,110518
20130725,000000,1340.5,1344.8,1312.7,1318,151135
20130726,000000,1318,1340.5,1308.4,1329.3,123560
20130727,000000,1329.3,1334.7,1311.9,1333.7,89088
20130729,000000,1333.6,1334.7,1322.6,1325.6,19848
20130730,000000,1325.8,1338.1,1317.5,1323.3,60933
20130731,000000,1322.8,1338.4,1316.2,1332.2,11918
20130801,000000,1332.3,1333.5,1304.9,1320.9,33181
20130802,000000,1320.9,1328,1282.5,1288.2,167196
20130803,000000,1288,1318,1282.4,1312.9,126037
20130805,000000,1312,1320.3,1310.6,1312.7,19134
20130806,000000,1312.7,1313.1,1286.9,1290.3,109584
20130807,000000,1290.5,1296,1272.5,1274.4,123897
20130808,000000,1274.5,1296.5,1271.8,1288.2,104576
20130809,000000,1288.1,1316.2,1286.7,1308.4,119127
20130810,000000,1308.4,1316.5,1304.1,1313.5,68544
20130812,000000,1313.6,1333,1313.5,1326.4,43326
20130813,000000,1326.1,1351,1322.2,1335,121641
20130814,000000,1335.1,1335.7,1315.1,1323.5,131728
20130815,000000,1323.5,1345.9,1318.4,1338.6,119890
20130816,000000,1338.6,1372.3,1317.9,1361,218425
20130817,000000,1361.1,1379.2,1357,1375,116017
20130819,000000,1377.4,1384.1,1371.5,1372.4,31994
20130820,000000,1372.4,1377.6,1351.6,1360.9,128001
20130821,000000,1361,1378,1359.7,1360.3,112160
20130822,000000,1360.2,1378.9,1354.5,1370,148982
20130823,000000,1370.1,1381.4,1364.2,1376.1,115378
20130824,000000,1376,1399.9,1367.8,1396.3,127044
20130826,000000,1398.4,1407,1390.3,1393.7,32349
20130827,000000,1393.7,1412.5,1388.4,1410.3,110438
20130828,000000,1410.4,1434,1410,1425.6,145207
20130829,000000,1425.4,1431,1404.6,1407.1,146097
20130830,000000,1407.1,1416.5,1394.5,1396.3,137898
20130831,000000,1396.2,1404.9,1391.8,1396.2,83227
20130902,000000,1392.9,1398.5,1373.6,1392.5,38045
20130903,000000,1392.6,1395.9,1384.3,1393.6,47104
20130904,000000,1393.6,1416.4,1391.1,1404.2,141361
20130905,000000,1404.2,1405.8,1381,1388.9,124455
20130906,000000,1389,1400,1364.7,1368.9,159941
20130907,000000,1369,1393.6,1358.8,1388.5,121693
20130909,000000,1391,1395,1385,1387.2,17541
20130910,000000,1387.2,1391.4,1374.2,1374.9,85348
20130911,000000,1374.6,1374.7,1356,1367.3,122452
20130912,000000,1367.2,1367.4,1338,1339.3,111887
20130913,000000,1339.2,1344.4,1307.8,1309.8,170162
20130914,000000,1309.6,1328,1304.6,1327.6,111314
20130916,000000,1333.3,1336,1316,1317.5,43469
20130917,000000,1317.5,1325.3,1302.7,1318.2,138924
20130918,000000,1318.1,1324.7,1291.5,1302.6,139279
20130919,000000,1302.7,1375.4,1296,1366.9,190865
20130920,000000,1366.9,1375.3,1352.1,1356.9,148946
20130921,000000,1357,1359.4,1324.9,1325.6,141962
20130923,000000,1326.8,1332,1313.4,1327.9,42364
20130924,000000,1328,1330.5,1316,1318.5,120653
20130925,000000,1318.5,1329.9,1305.5,1323.2,134909
20130926,000000,1323.2,1340,1316.6,1337.4,125444
20130927,000000,1337.5,1338.7,1319.2,1323.3,121957
20130928,000000,1323.2,1345.2,1321.7,1336.3,90251
20130930,000000,1343.2,1353.8,1335.6,1339.7,23371
20131001,000000,1339.7,1339.9,1322,1332.7,108456
20131002,000000,1332.7,1334.8,1276.9,1294.8,207871
20131003,000000,1294.7,1324.2,1291,1312.8,149833
20131004,000000,1312.8,1322.8,1302,1316.3,117552
20131005,000000,1316.2,1326,1305.1,1311.2,85157
20131007,000000,1312.8,1316.3,1307.9,1312.7,15318
20131008,000000,1312.8,1329.5,1310.4,1321.7,104735
20131009,000000,1321.8,1330.8,1315.4,1317.7,110641
20131010,000000,1317.5,1317.5,1294.6,1298.3,146393
20131011,000000,1298.2,1312,1281,1284.7,135163
20131012,000000,1284.7,1291.8,1259.6,1272.6,130473
20131014,000000,1275.8,1279.3,1268.4,1275,31251
20131015,000000,1274.9,1291.6,1255.6,1255.7,111776
20131016,000000,1255.7,1289.2,1251,1276.5,179306
20131017,000000,1276.7,1320.5,1268.6,1305,181322
20131018,000000,1304.8,1328.9,1303.6,1318.3,159286
20131019,000000,1318.3,1322.1,1311.2,1316.5,59320
20131021,000000,1315.9,1323.9,1312,1317,22666
20131022,000000,1317,1319.7,1309.5,1311.5,63215
20131023,000000,1311.5,1344.7,1310.7,1331.9,144835
20131024,000000,1331.9,1343.1,1328.5,1335.6,88315
20131025,000000,1335.5,1351.9,1335.3,1344.2,114823
20131026,000000,1344.3,1356.4,1335.3,1352.3,81919
20131028,000000,1352.8,1354.5,1346.1,1350.1,21741
20131029,000000,1350.2,1361.8,1339.8,1344.3,114705
20131030,000000,1344.3,1352.9,1338.3,1347.4,96154
20131031,000000,1347.6,1359.6,1330,1334.3,150699
20131101,000000,1334.2,1336.9,1318.7,1322.7,129701
20131102,000000,1322.9,1322.9,1305.6,1315.5,106103
20131104,000000,1313.3,1315.8,1310.8,1313.3,22273
20131105,000000,1313.5,1322.4,1309.1,1311.9,71761
20131106,000000,1311.9,1320.6,1305.2,1318.4,94502
20131107,000000,1318.4,1322,1313.7,1315.1,69891
20131108,000000,1315,1326,1296.4,1308.8,151153
20131109,000000,1308.8,1313.4,1280.5,1289,136387
20131111,000000,1286.9,1288.8,1278.1,1283.6,31852
20131112,000000,1283.5,1287.3,1275.8,1280.5,72188
20131113,000000,1280.6,1285.4,1260.5,1275.5,123880
20131114,000000,1275.5,1288.2,1267.4,1282.9,111936
20131115,000000,1282.7,1293.8,1277.3,1282.2,127666
20131116,000000,1282.2,1289.6,1281.1,1289.6,48879
20131118,000000,1288.8,1289.2,1282.1,1283.3,22773
20131119,000000,1283.4,1284.6,1269.2,1271.8,101360
20131120,000000,1271.8,1278.2,1268,1270.2,81563
20131121,000000,1270.4,1270.9,1240.2,1247.3,213052
20131122,000000,1247.3,1250,1235.8,1242.3,119804
20131123,000000,1242,1248.3,1240.4,1242.9,59010
20131125,000000,1241.7,1243.9,1225.7,1230.8,44845
20131126,000000,1230.9,1257.8,1226.8,1251.1,123818
20131127,000000,1251.1,1254.8,1239.2,1252,73883
20131128,000000,1252.2,1253.9,1233.7,1240.6,21478
20131129,000000,1240.8,1249.5,1240.3,1244.7,20912
20131130,000000,1244.7,1254.5,1244.6,1251.4,44590
20131202,000000,1250.7,1251.2,1235.7,1237.5,33345
20131203,000000,1237.2,1239.4,1217.1,1219.6,133180
20131204,000000,1219.7,1225.8,1210.8,1212.2,108641
20131205,000000,1212.1,1251.5,1211.2,1235.4,171699
20131206,000000,1235.3,1235.4,1216.3,1229.4,130425
20131207,000000,1229.4,1245,1210.1,1230,139662
20131209,000000,1230,1231.8,1224.6,1228.3,20222
20131210,000000,1228.3,1248.5,1226.6,1246,84797
